NQM6,1781042400029577573,389298151,82754443,1781042400029577573,29091.250000000,2,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400029684455,389298164,82754446,1781042400029684455,29091.000000000,1,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400029806971,389298182,82754448,1781042400029806971,29091.000000000,2,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400029976281,389298198,82754451,1781042400029976281,29090.750000000,1,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400030378233,389298240,82754457,1781042400030378233,29091.750000000,2,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400030380365,389298241,82754458,1781042400030380365,29091.750000000,1,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400030623869,389298256,82754459,1781042400030623869,29091.500000000,1,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400030726603,389298260,82754460,1781042400030726603,29091.500000000,2,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400030848325,389298266,82754461,1781042400030848325,29091.250000000,1,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400030941517,389298276,82754463,1781042400030941517,29091.250000000,2,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400031346363,389298280,82754466,1781042400031346363,29091.000000000,1,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400031813523,389298299,82754472,1781042400031813523,29091.750000000,2,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400032147453,389298318,82754474,1781042400032147453,29091.500000000,1,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400032307131,389298328,82754475,1781042400032307131,29091.500000000,2,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400032430065,389298340,82754476,1781042400032430065,29091.250000000,1,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400032554379,389298350,82754478,1781042400032554379,29091.250000000,2,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400032684147,389298360,82754481,1781042400032684147,29091.000000000,1,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400032901787,389298375,82754486,1781042400032901787,29091.750000000,2,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400033254323,389298395,82754488,1781042400033254323,29091.500000000,1,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400033527911,389298414,82754490,1781042400033527911,29091.000000000,1,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400033635145,389298420,82754491,1781042400033635145,29090.750000000,1,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400034885175,389298453,82754496,1781042400034885175,29090.750000000,2,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400034976275,389298457,82754497,1781042400034976275,29090.750000000,1,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400041159587,389298571,82754503,1781042400041159587,29090.750000000,2,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400045234373,389298608,82754505,1781042400045234373,29090.750000000,3,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400054610963,389299054,82754509,1781042400054610963,29090.750000000,4,1781042400028648149,29086.000000000,3,4,2026-06-10
