Record Date,Transaction Type,Transaction Type Description,Type A Depositary Amount,Type B Depositary Amount,Type C Depositary Amount,Total Amount,Table Number,Table Name,Sub Table Name,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2023-01-18,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,2,2023,1,01,18
2023-01-18,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,2,2023,1,01,18
2023-01-17,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,2,2023,1,01,17
2023-01-17,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,2,2023,1,01,17
2023-01-17,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,2,2023,1,01,17
2023-01-17,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,2,2023,1,01,17
2023-01-17,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,2,2023,1,01,17
2023-01-17,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,2,2023,1,01,17
2023-01-17,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,2,2023,1,01,17
2023-01-17,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,2,2023,1,01,17
2023-01-17,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,2,2023,1,01,17
2023-01-17,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,2,2023,1,01,17
2023-01-17,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,2,2023,1,01,17
2023-01-13,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,2,2023,1,01,13
2023-01-13,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,2,2023,1,01,13
2023-01-13,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,2,2023,1,01,13
2023-01-13,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,2,2023,1,01,13
2023-01-13,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,2,2023,1,01,13
2023-01-13,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,2,2023,1,01,13
2023-01-13,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,2,2023,1,01,13
2023-01-13,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,2,2023,1,01,13
2023-01-13,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,2,2023,1,01,13
2023-01-13,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,2,2023,1,01,13
2023-01-13,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,2,2023,1,01,13
2023-01-12,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,2,2023,1,01,12
2023-01-12,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,2,2023,1,01,12
2023-01-12,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,2,2023,1,01,12
2023-01-12,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,2,2023,1,01,12
2023-01-12,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,2,2023,1,01,12
2023-01-12,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,2,2023,1,01,12
2023-01-12,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,2,2023,1,01,12
2023-01-12,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,2,2023,1,01,12
2023-01-12,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,2,2023,1,01,12
2023-01-12,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,2,2023,1,01,12
2023-01-12,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,2,2023,1,01,12
2023-01-11,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,2,2023,1,01,11
2023-01-11,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,2,2023,1,01,11
2023-01-11,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,2,2023,1,01,11
2023-01-11,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,2,2023,1,01,11
2023-01-11,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,2,2023,1,01,11
2023-01-11,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,2,2023,1,01,11
2023-01-11,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,2,2023,1,01,11
2023-01-11,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,2,2023,1,01,11
2023-01-11,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,2,2023,1,01,11
2023-01-11,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,2,2023,1,01,11
2023-01-11,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,2,2023,1,01,11
2023-01-10,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,2,2023,1,01,10
2023-01-10,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,2,2023,1,01,10
2023-01-10,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,2,2023,1,01,10
2023-01-10,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,2,2023,1,01,10
2023-01-10,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,2,2023,1,01,10
2023-01-10,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,2,2023,1,01,10
2023-01-10,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,2,2023,1,01,10
2023-01-10,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,2,2023,1,01,10
2023-01-10,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,2,2023,1,01,10
2023-01-10,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,2,2023,1,01,10
2023-01-10,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,2,2023,1,01,10
2023-01-09,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,2,2023,1,01,09
2023-01-09,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,2,2023,1,01,09
2023-01-09,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,2,2023,1,01,09
2023-01-09,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,2,2023,1,01,09
2023-01-09,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,2,2023,1,01,09
2023-01-09,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,2,2023,1,01,09
2023-01-09,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,2,2023,1,01,09
2023-01-09,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,2,2023,1,01,09
2023-01-09,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,2,2023,1,01,09
2023-01-09,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,2,2023,1,01,09
2023-01-09,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,2,2023,1,01,09
2023-01-06,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,2,2023,1,01,06
2023-01-06,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,2,2023,1,01,06
2023-01-06,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,2,2023,1,01,06
2023-01-06,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,2,2023,1,01,06
2023-01-06,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,2,2023,1,01,06
2023-01-06,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,2,2023,1,01,06
2023-01-06,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,2,2023,1,01,06
2023-01-06,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,2,2023,1,01,06
2023-01-06,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,2,2023,1,01,06
2023-01-06,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,2,2023,1,01,06
2023-01-06,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,2,2023,1,01,06
2023-01-05,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,2,2023,1,01,05
2023-01-05,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,2,2023,1,01,05
2023-01-05,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,2,2023,1,01,05
2023-01-05,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,2,2023,1,01,05
2023-01-05,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,2,2023,1,01,05
2023-01-05,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,2,2023,1,01,05
2023-01-05,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,2,2023,1,01,05
2023-01-05,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,2,2023,1,01,05
2023-01-05,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,2,2023,1,01,05
2023-01-05,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,2,2023,1,01,05
2023-01-05,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,2,2023,1,01,05
2023-01-04,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,2,2023,1,01,04
2023-01-04,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,2,2023,1,01,04
2023-01-04,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,2,2023,1,01,04
2023-01-04,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,2,2023,1,01,04
2023-01-04,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,2,2023,1,01,04
2023-01-04,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,2,2023,1,01,04
2023-01-04,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,2,2023,1,01,04
2023-01-04,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,2,2023,1,01,04
2023-01-04,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,2,2023,1,01,04
2023-01-04,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,2,2023,1,01,04
2023-01-04,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,2,2023,1,01,04
2023-01-03,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,2,2023,1,01,03
2023-01-03,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,2,2023,1,01,03
2023-01-03,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,2,2023,1,01,03
2023-01-03,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,2,2023,1,01,03
2023-01-03,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,2,2023,1,01,03
2023-01-03,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,2,2023,1,01,03
2023-01-03,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,2,2023,1,01,03
2023-01-03,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,2,2023,1,01,03
2023-01-03,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,2,2023,1,01,03
2023-01-03,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,2,2023,1,01,03
2023-01-03,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,2,2023,1,01,03
2022-12-30,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,1,2022,4,12,30
2022-12-30,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,1,2022,4,12,30
2022-12-30,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,1,2022,4,12,30
2022-12-30,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,1,2022,4,12,30
2022-12-30,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,1,2022,4,12,30
2022-12-30,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,1,2022,4,12,30
2022-12-30,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,1,2022,4,12,30
2022-12-30,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,1,2022,4,12,30
2022-12-30,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,1,2022,4,12,30
2022-12-30,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,1,2022,4,12,30
2022-12-30,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,1,2022,4,12,30
2022-12-29,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,1,2022,4,12,29
2022-12-29,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,1,2022,4,12,29
2022-12-29,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,1,2022,4,12,29
2022-12-29,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,1,2022,4,12,29
2022-12-29,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,1,2022,4,12,29
2022-12-29,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,1,2022,4,12,29
2022-12-29,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,1,2022,4,12,29
2022-12-29,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,1,2022,4,12,29
2022-12-29,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,1,2022,4,12,29
2022-12-29,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,1,2022,4,12,29
2022-12-29,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,1,2022,4,12,29
2022-12-28,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,1,2022,4,12,28
2022-12-28,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,1,2022,4,12,28
2022-12-28,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,1,2022,4,12,28
2022-12-28,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,1,2022,4,12,28
2022-12-28,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,1,2022,4,12,28
2022-12-28,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,1,2022,4,12,28
2022-12-28,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,1,2022,4,12,28
2022-12-28,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,1,2022,4,12,28
2022-12-28,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,1,2022,4,12,28
2022-12-28,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,1,2022,4,12,28
2022-12-28,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,1,2022,4,12,28
2022-12-27,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2023,1,2022,4,12,27
2022-12-27,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2023,1,2022,4,12,27
2022-12-27,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2023,1,2022,4,12,27
2022-12-27,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2023,1,2022,4,12,27
2022-12-27,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2023,1,2022,4,12,27
2022-12-27,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2023,1,2022,4,12,27
2022-12-27,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2023,1,2022,4,12,27
2022-12-27,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2023,1,2022,4,12,27
2022-12-27,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2023,1,2022,4,12,27
2022-12-27,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2023,1,2022,4,12,27
2022-12-27,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2023,1,2022,4,12,27
