ei,xi,pnl,slv,root
2025-05-28 10:50:00,2025-05-28 11:15:00,-53.6071428571388,ZB#1,ZB
2025-05-28 10:50:00,2025-05-28 11:15:00,-53.6071428571388,ZB#2,ZB
2025-05-28 17:10:00,2025-05-28 17:15:00,89.25,ZB#2,ZB
2025-05-28 19:35:00,2025-05-28 19:50:00,-81.5089285714306,ZB#0,ZB
2025-05-28 19:45:00,2025-05-28 20:05:00,89.25,ZB#2,ZB
2025-05-28 20:05:00,2025-05-28 20:40:00,-98.25,ZB#1,ZB
2025-05-28 23:20:00,2025-05-28 23:20:00,-67.0,ZB#2,ZB
2025-05-28 23:20:00,2025-05-28 23:25:00,124.9642857142918,ZB#0,ZB
2025-05-29 02:20:00,2025-05-29 02:55:00,58.0,ZB#2,ZB
2025-05-29 03:00:00,2025-05-29 03:10:00,58.0,ZB#1,ZB
2025-05-29 03:10:00,2025-05-29 03:15:00,-12.3125,ZN#5,ZN
2025-05-29 02:20:00,2025-05-29 03:20:00,42.375,ZN#3,ZN
2025-05-29 02:55:00,2025-05-29 03:40:00,-79.2767857142918,ZB#0,ZB
2025-05-29 05:15:00,2025-05-29 05:30:00,-16.776785714291805,ZN#5,ZN
2025-05-29 05:25:00,2025-05-29 05:30:00,26.75,ZB#0,ZB
2025-05-29 05:40:00,2025-05-29 05:45:00,-35.75,ZB#2,ZB
2025-05-29 06:45:00,2025-05-29 06:55:00,42.375,ZN#3,ZN
2025-05-29 07:50:00,2025-05-29 08:00:00,58.0,ZB#1,ZB
2025-05-29 08:50:00,2025-05-29 09:25:00,58.0,ZB#0,ZB
2025-05-29 17:00:00,2025-05-29 17:00:00,-98.25,ZB#1,ZB
2025-05-29 16:50:00,2025-05-29 17:00:00,89.25,ZB#0,ZB
2025-05-29 19:25:00,2025-05-29 19:35:00,58.0,ZB#1,ZB
2025-05-29 19:55:00,2025-05-29 20:00:00,58.0,ZB#0,ZB
2025-05-30 01:05:00,2025-05-30 01:05:00,-67.0,ZB#1,ZB
2025-05-30 00:15:00,2025-05-30 01:05:00,42.375,ZN#3,ZN
2025-05-30 01:10:00,2025-05-30 01:10:00,-67.0,ZB#2,ZB
2025-05-30 01:05:00,2025-05-30 01:10:00,26.75,ZN#5,ZN
2025-05-30 01:10:00,2025-05-30 02:20:00,89.25,ZB#0,ZB
2025-05-30 03:15:00,2025-05-30 03:20:00,11.125,ZN#4,ZN
2025-05-30 06:05:00,2025-05-30 06:10:00,-20.125,ZN#5,ZN
2025-05-30 06:20:00,2025-05-30 06:25:00,26.75,ZB#2,ZB
2025-05-30 06:35:00,2025-05-30 06:40:00,2.1964285714306016,ZB#1,ZB
2025-05-30 06:50:00,2025-05-30 07:05:00,42.375,ZN#3,ZN
2025-05-30 07:45:00,2025-05-30 07:45:00,-67.0,ZB#2,ZB
2025-05-30 07:45:00,2025-05-30 07:50:00,-20.125,ZB#0,ZB
2025-05-30 10:10:00,2025-05-30 11:35:00,26.75,ZB#1,ZB
2025-05-30 10:10:00,2025-05-30 11:55:00,-67.0,ZB#2,ZB
2025-05-30 12:15:00,2025-05-30 12:30:00,-56.9553571428612,ZB#0,ZB
2025-05-30 13:10:00,2025-05-30 13:10:00,-67.0,ZB#2,ZB
2025-05-30 16:35:00,2025-05-30 16:50:00,89.25,ZB#0,ZB
2025-05-30 16:45:00,2025-05-30 16:50:00,89.25,ZB#2,ZB
2025-05-30 16:50:00,2025-05-30 16:50:00,-67.0,ZB#1,ZB
2025-05-30 17:55:00,2025-05-30 17:55:00,-67.0,ZB#2,ZB
2025-05-30 19:15:00,2025-05-30 19:20:00,-98.25,ZB#0,ZB
2025-05-30 19:20:00,2025-05-30 19:25:00,-67.0,ZB#1,ZB
2025-05-30 19:30:00,2025-05-30 19:35:00,-42.4464285714306,ZB#2,ZB
2025-06-02 03:10:00,2025-06-02 04:15:00,-13.986607142861203,ZN#3,ZN
2025-06-02 03:00:00,2025-06-02 06:15:00,89.25,ZB#2,ZB
2025-06-02 06:45:00,2025-06-02 07:05:00,11.125,ZN#4,ZN
2025-06-02 07:15:00,2025-06-02 07:25:00,-160.75,ZB#0,ZB
2025-06-02 13:15:00,2025-06-02 13:20:00,58.0,ZB#1,ZB
2025-06-02 13:50:00,2025-06-02 14:15:00,89.25,ZB#0,ZB
2025-06-02 19:55:00,2025-06-02 19:55:00,-67.0,ZB#2,ZB
2025-06-03 00:25:00,2025-06-03 00:40:00,-20.125,ZN#5,ZN
2025-06-03 00:25:00,2025-06-03 01:25:00,26.75,ZN#3,ZN
2025-06-20 05:35:00,2025-06-20 05:40:00,6.1026785714306016,ZN#5,ZN
2025-06-20 05:40:00,2025-06-20 05:45:00,11.125,ZN#4,ZN
2025-06-20 05:45:00,2025-06-20 05:50:00,26.75,ZB#2,ZB
2025-06-20 07:00:00,2025-06-20 07:25:00,58.0,ZB#1,ZB
2025-06-20 06:40:00,2025-06-20 07:25:00,-35.75,ZN#3,ZN
2025-06-20 07:40:00,2025-06-20 07:50:00,-98.25,ZB#2,ZB
2025-06-20 09:25:00,2025-06-20 09:40:00,58.0,ZB#1,ZB
2025-06-20 09:40:00,2025-06-20 10:05:00,-103.8303571428612,ZB#0,ZB
2025-06-20 10:00:00,2025-06-20 10:05:00,58.0,ZB#2,ZB
2025-06-20 11:40:00,2025-06-20 11:45:00,89.25,ZB#0,ZB
2025-06-20 11:45:00,2025-06-20 11:50:00,58.0,ZB#1,ZB
2025-06-20 19:15:00,2025-06-20 19:20:00,58.0,ZB#1,ZB
2025-06-20 18:50:00,2025-06-20 19:35:00,120.5,ZB#0,ZB
2025-06-20 19:50:00,2025-06-20 19:55:00,58.0,ZB#2,ZB
2025-06-23 00:00:00,2025-06-23 00:00:00,-35.75,ZB#1,ZB
2025-06-23 00:00:00,2025-06-23 00:00:00,-67.0,ZB#0,ZB
2025-06-23 00:05:00,2025-06-23 00:05:00,-35.75,ZN#5,ZN
2025-06-23 00:10:00,2025-06-23 00:15:00,-2.267857142861203,ZN#3,ZN
2025-06-23 02:40:00,2025-06-23 02:50:00,26.75,ZN#4,ZN
2025-06-23 02:10:00,2025-06-23 03:05:00,-4.5,ZB#2,ZB
2025-06-23 03:00:00,2025-06-23 03:10:00,26.75,ZN#5,ZN
2025-06-23 03:10:00,2025-06-23 03:15:00,26.75,ZB#1,ZB
2025-06-23 03:45:00,2025-06-23 04:00:00,26.75,ZB#0,ZB
2025-06-23 05:00:00,2025-06-23 05:20:00,-35.75,ZN#4,ZN
2025-06-23 05:20:00,2025-06-23 05:25:00,-30.7276785714306,ZN#3,ZN
2025-06-23 06:00:00,2025-06-23 06:05:00,26.75,ZB#2,ZB
2025-06-23 05:50:00,2025-06-23 06:15:00,-68.1160714285694,ZB#0,ZB
2025-06-23 06:15:00,2025-06-23 06:20:00,-35.75,ZN#5,ZN
2025-06-23 07:30:00,2025-06-23 07:35:00,-7.848214285708195,ZB#2,ZB
2025-06-23 07:30:00,2025-06-23 07:35:00,-7.848214285708195,ZB#1,ZB
2025-06-23 10:05:00,2025-06-23 11:00:00,89.25,ZB#0,ZB
2025-06-23 11:00:00,2025-06-23 11:05:00,58.0,ZB#1,ZB
2025-06-23 16:35:00,2025-06-23 16:40:00,-41.3303571428612,ZB#0,ZB
2025-06-23 22:05:00,2025-06-23 22:05:00,-98.25,ZB#1,ZB
2025-06-23 22:05:00,2025-06-23 22:20:00,-44.6785714285694,ZB#0,ZB
2025-06-24 00:05:00,2025-06-24 00:10:00,-68.1160714285694,ZB#0,ZB
2025-06-24 00:35:00,2025-06-24 00:40:00,-19.0089285714306,ZN#3,ZN
2025-06-24 00:35:00,2025-06-24 00:45:00,-11.196428571430602,ZB#2,ZB
2025-06-24 01:45:00,2025-06-24 01:50:00,58.0,ZB#1,ZB
2025-06-24 02:05:00,2025-06-24 02:55:00,-14.544642857138797,ZB#0,ZB
2025-06-24 02:50:00,2025-06-24 02:55:00,11.125,ZN#4,ZN
2025-06-24 02:55:00,2025-06-24 03:00:00,-35.75,ZB#2,ZB
2025-06-24 04:20:00,2025-06-24 04:25:00,26.75,ZB#1,ZB
2025-06-24 04:35:00,2025-06-24 04:50:00,26.75,ZN#3,ZN
2025-06-24 04:15:00,2025-06-24 05:00:00,-35.75,ZN#5,ZN
2025-06-24 05:25:00,2025-06-24 05:30:00,26.75,ZB#0,ZB
2025-06-24 06:15:00,2025-06-24 06:20:00,22.285714285708195,ZB#2,ZB
2025-06-24 06:15:00,2025-06-24 06:25:00,26.75,ZN#5,ZN
2025-06-24 07:30:00,2025-06-24 07:50:00,58.0,ZB#1,ZB
2025-06-24 10:55:00,2025-06-24 11:15:00,120.5,ZB#0,ZB
2025-06-24 11:15:00,2025-06-24 11:20:00,-4.5,ZB#2,ZB
2025-06-24 19:15:00,2025-06-24 19:25:00,89.25,ZB#2,ZB
2025-06-24 23:45:00,2025-06-24 23:50:00,26.75,ZB#2,ZB
2025-06-24 23:25:00,2025-06-25 00:00:00,58.0,ZB#0,ZB
2025-06-25 00:00:00,2025-06-25 00:15:00,26.75,ZN#3,ZN
2025-06-25 00:30:00,2025-06-25 00:35:00,-2.267857142861203,ZN#5,ZN
2025-06-25 01:25:00,2025-06-25 01:40:00,58.0,ZB#2,ZB
2025-06-25 01:25:00,2025-06-25 01:40:00,58.0,ZB#0,ZB
2025-06-25 02:10:00,2025-06-25 02:15:00,11.125,ZN#4,ZN
2025-06-25 02:20:00,2025-06-25 02:25:00,26.75,ZB#1,ZB
2025-06-25 02:55:00,2025-06-25 03:00:00,11.125,ZN#5,ZN
2025-06-25 03:05:00,2025-06-25 03:10:00,26.75,ZB#2,ZB
2025-06-25 03:45:00,2025-06-25 04:00:00,26.75,ZB#0,ZB
2025-06-25 04:00:00,2025-06-25 04:20:00,-33.5178571428612,ZN#3,ZN
2025-06-25 04:15:00,2025-06-25 04:20:00,-35.75,ZN#4,ZN
2025-06-25 04:20:00,2025-06-25 04:25:00,26.75,ZB#2,ZB
2025-06-25 05:25:00,2025-06-25 05:30:00,-34.6339285714306,ZB#1,ZB
2025-06-25 05:25:00,2025-06-25 05:30:00,11.125,ZN#5,ZN
2025-06-25 06:05:00,2025-06-25 06:10:00,-20.125,ZB#0,ZB
2025-06-25 06:30:00,2025-06-25 06:35:00,58.0,ZB#2,ZB
2025-06-25 06:45:00,2025-06-25 06:50:00,11.125,ZN#4,ZN
2025-06-25 08:30:00,2025-06-25 08:35:00,-98.25,ZB#2,ZB
2025-06-25 08:40:00,2025-06-25 08:45:00,89.25,ZB#0,ZB
2025-06-25 10:10:00,2025-06-25 10:15:00,58.0,ZB#1,ZB
2025-06-25 10:55:00,2025-06-25 11:00:00,-50.2589285714306,ZB#2,ZB
2025-06-25 11:00:00,2025-06-25 11:05:00,-81.5089285714306,ZB#0,ZB
2025-06-25 16:50:00,2025-06-25 17:00:00,-55.839285714291805,ZB#0,ZB
2025-06-25 19:30:00,2025-06-25 19:45:00,89.25,ZB#0,ZB
2025-06-25 23:35:00,2025-06-25 23:40:00,26.75,ZB#0,ZB
2025-06-26 00:25:00,2025-06-26 00:30:00,11.125,ZN#5,ZN
2025-06-26 02:20:00,2025-06-26 02:25:00,11.125,ZN#4,ZN
2025-06-26 02:55:00,2025-06-26 03:00:00,26.75,ZB#1,ZB
2025-06-26 03:30:00,2025-06-26 03:35:00,26.75,ZB#2,ZB
2025-06-26 02:10:00,2025-06-26 04:05:00,-35.75,ZB#0,ZB
2025-06-26 04:00:00,2025-06-26 04:10:00,-15.102678571430602,ZN#5,ZN
2025-06-26 04:10:00,2025-06-26 04:15:00,-23.473214285708195,ZB#0,ZB
2025-06-26 04:40:00,2025-06-26 04:45:00,26.75,ZB#2,ZB
2025-06-26 04:55:00,2025-06-26 05:00:00,11.125,ZN#4,ZN
2025-06-26 05:00:00,2025-06-26 05:50:00,26.75,ZN#3,ZN
2025-06-26 06:00:00,2025-06-26 06:05:00,-35.75,ZB#1,ZB
2025-06-26 06:15:00,2025-06-26 06:15:00,-20.125,ZN#5,ZN
2025-06-26 06:30:00,2025-06-26 06:35:00,58.0,ZB#0,ZB
2025-06-26 06:35:00,2025-06-26 07:00:00,58.0,ZB#2,ZB
2025-06-26 07:35:00,2025-06-26 07:40:00,-67.0,ZB#2,ZB
2025-06-26 09:30:00,2025-06-26 09:45:00,89.25,ZB#2,ZB
2025-06-26 10:10:00,2025-06-26 10:20:00,89.25,ZB#0,ZB
2025-06-26 11:35:00,2025-06-26 11:45:00,58.0,ZB#1,ZB
2025-06-26 12:15:00,2025-06-26 12:30:00,89.25,ZB#0,ZB
2025-06-26 16:55:00,2025-06-26 17:05:00,120.5,ZB#0,ZB
2025-06-26 18:55:00,2025-06-26 19:00:00,-98.25,ZB#1,ZB
2025-06-26 23:00:00,2025-06-26 23:05:00,26.75,ZB#1,ZB
2025-06-26 22:55:00,2025-06-26 23:55:00,-68.1160714285694,ZB#0,ZB
2025-06-27 00:05:00,2025-06-27 00:05:00,-20.125,ZN#5,ZN
2025-06-27 00:05:00,2025-06-27 00:15:00,-6.732142857138797,ZN#3,ZN
2025-06-27 00:45:00,2025-06-27 01:25:00,58.0,ZB#2,ZB
2025-06-27 01:45:00,2025-06-27 01:50:00,26.75,ZB#2,ZB
2025-06-27 01:50:00,2025-06-27 01:55:00,26.75,ZB#0,ZB
2025-06-27 02:00:00,2025-06-27 02:05:00,11.125,ZN#4,ZN
2025-06-27 02:20:00,2025-06-27 02:30:00,26.75,ZB#1,ZB
2025-06-27 03:30:00,2025-06-27 03:35:00,-29.0535714285694,ZB#2,ZB
2025-06-27 03:50:00,2025-06-27 03:55:00,26.75,ZB#0,ZB
2025-06-27 04:30:00,2025-06-27 04:35:00,26.75,ZB#1,ZB
2025-06-27 04:40:00,2025-06-27 04:45:00,11.125,ZN#5,ZN
2025-06-27 04:05:00,2025-06-27 04:45:00,26.75,ZN#3,ZN
2025-06-27 05:00:00,2025-06-27 05:05:00,11.125,ZN#4,ZN
2025-06-27 05:55:00,2025-06-27 06:15:00,58.0,ZB#0,ZB
2025-06-27 06:55:00,2025-06-27 07:00:00,26.75,ZN#5,ZN
2025-06-27 06:55:00,2025-06-27 07:00:00,26.75,ZB#1,ZB
2025-06-27 08:30:00,2025-06-27 08:40:00,89.25,ZB#0,ZB
2025-06-27 10:30:00,2025-06-27 10:55:00,89.25,ZB#0,ZB
2025-06-27 10:55:00,2025-06-27 11:00:00,-67.0,ZB#2,ZB
2025-06-27 17:20:00,2025-06-27 17:35:00,-118.3392857142918,ZB#0,ZB
2025-06-27 17:35:00,2025-06-27 17:45:00,89.25,ZB#2,ZB
2025-06-29 23:40:00,2025-06-29 23:50:00,58.0,ZB#1,ZB
2025-06-29 23:50:00,2025-06-29 23:55:00,58.0,ZB#0,ZB
2025-06-30 01:00:00,2025-06-30 01:05:00,26.75,ZN#5,ZN
2025-06-30 01:20:00,2025-06-30 01:35:00,58.0,ZB#2,ZB
2025-06-30 00:15:00,2025-06-30 01:50:00,-36.308035714291805,ZN#3,ZN
2025-06-30 02:15:00,2025-06-30 02:25:00,26.75,ZB#1,ZB
2025-06-30 02:15:00,2025-06-30 02:55:00,-35.75,ZN#4,ZN
2025-06-30 02:10:00,2025-06-30 03:15:00,-93.7857142857082,ZB#0,ZB
2025-06-30 04:15:00,2025-06-30 04:20:00,26.75,ZN#3,ZN
2025-06-30 04:15:00,2025-06-30 04:20:00,58.0,ZB#0,ZB
2025-06-30 04:35:00,2025-06-30 04:40:00,11.125,ZN#5,ZN
2025-06-30 04:55:00,2025-06-30 05:00:00,11.125,ZN#4,ZN
2025-06-30 05:35:00,2025-06-30 05:45:00,-35.75,ZB#2,ZB
2025-06-30 06:30:00,2025-06-30 06:40:00,58.0,ZB#0,ZB
2025-06-30 08:30:00,2025-06-30 08:40:00,89.25,ZB#0,ZB
2025-06-30 11:15:00,2025-06-30 11:20:00,89.25,ZB#2,ZB
2025-06-30 11:45:00,2025-06-30 12:00:00,-87.0892857142918,ZB#0,ZB
2025-06-30 23:35:00,2025-06-30 23:40:00,58.0,ZB#0,ZB
2025-07-01 00:45:00,2025-07-01 00:50:00,58.0,ZB#2,ZB
2025-07-01 02:55:00,2025-07-01 03:00:00,26.75,ZN#4,ZN
2025-07-01 03:00:00,2025-07-01 03:05:00,26.75,ZB#1,ZB
2025-07-01 03:00:00,2025-07-01 03:05:00,11.125,ZN#5,ZN
2025-07-01 03:25:00,2025-07-01 03:55:00,-56.9553571428612,ZB#0,ZB
2025-07-01 05:40:00,2025-07-01 05:45:00,-35.75,ZN#5,ZN
2025-07-01 05:45:00,2025-07-01 06:00:00,-62.535714285708195,ZB#0,ZB
2025-07-01 05:50:00,2025-07-01 06:00:00,26.75,ZN#3,ZN
2025-07-01 06:00:00,2025-07-01 06:05:00,26.75,ZB#1,ZB
2025-07-01 06:10:00,2025-07-01 06:15:00,11.125,ZN#4,ZN
2025-07-01 08:55:00,2025-07-01 09:15:00,-61.4196428571388,ZB#0,ZB
2025-07-01 09:20:00,2025-07-01 10:15:00,-35.75,ZB#2,ZB
2025-07-01 11:15:00,2025-07-01 11:25:00,89.25,ZB#0,ZB
2025-07-01 18:30:00,2025-07-01 18:35:00,58.0,ZB#1,ZB
2025-07-01 18:05:00,2025-07-01 18:55:00,120.5,ZB#0,ZB
2025-07-01 19:40:00,2025-07-01 19:55:00,89.25,ZB#2,ZB
2025-07-01 23:55:00,2025-07-02 00:00:00,-35.75,ZB#0,ZB
2025-07-02 00:05:00,2025-07-02 00:10:00,-1.1517857142918047,ZN#5,ZN
2025-07-02 00:15:00,2025-07-02 00:20:00,-1.1517857142918047,ZN#3,ZN
2025-07-02 01:10:00,2025-07-02 01:15:00,26.75,ZB#2,ZB
2025-07-02 01:15:00,2025-07-02 01:15:00,-35.75,ZB#1,ZB
2025-07-02 03:00:00,2025-07-02 03:05:00,11.125,ZN#4,ZN
2025-07-02 03:00:00,2025-07-02 03:05:00,11.125,ZN#5,ZN
2025-07-02 03:00:00,2025-07-02 03:05:00,26.75,ZB#0,ZB
2025-07-02 03:40:00,2025-07-02 03:40:00,-35.75,ZB#2,ZB
2025-07-02 05:25:00,2025-07-02 05:30:00,11.125,ZN#4,ZN
2025-07-02 05:25:00,2025-07-02 05:35:00,26.75,ZB#2,ZB
2025-07-02 05:35:00,2025-07-02 05:40:00,11.125,ZN#5,ZN
2025-07-02 05:35:00,2025-07-02 05:45:00,58.0,ZB#0,ZB
2025-07-02 05:45:00,2025-07-02 06:00:00,26.75,ZN#3,ZN
2025-07-02 06:35:00,2025-07-02 06:40:00,58.0,ZB#2,ZB
2025-07-02 10:35:00,2025-07-02 11:10:00,-75.9285714285694,ZB#1,ZB
2025-07-02 11:20:00,2025-07-02 11:45:00,89.25,ZB#0,ZB
2025-07-02 18:00:00,2025-07-02 18:05:00,58.0,ZB#1,ZB
2025-07-02 18:55:00,2025-07-02 19:00:00,89.25,ZB#0,ZB
2025-07-02 22:30:00,2025-07-02 23:40:00,89.25,ZB#0,ZB
2025-07-03 00:00:00,2025-07-03 00:05:00,26.75,ZN#3,ZN
2025-07-03 00:50:00,2025-07-03 00:55:00,11.125,ZN#5,ZN
2025-07-03 00:45:00,2025-07-03 01:10:00,89.25,ZB#0,ZB
2025-07-03 02:15:00,2025-07-03 02:20:00,11.125,ZN#4,ZN
2025-07-03 02:30:00,2025-07-03 02:30:00,-35.75,ZB#1,ZB
2025-07-03 02:25:00,2025-07-03 02:30:00,58.0,ZB#2,ZB
2025-07-03 03:55:00,2025-07-03 04:00:00,11.125,ZN#5,ZN
2025-07-03 04:15:00,2025-07-03 04:20:00,11.125,ZN#4,ZN
2025-07-03 03:30:00,2025-07-03 04:40:00,-51.375,ZB#0,ZB
2025-07-03 05:30:00,2025-07-03 05:35:00,58.0,ZB#0,ZB
2025-07-03 04:35:00,2025-07-03 05:55:00,26.75,ZN#3,ZN
2025-07-03 06:20:00,2025-07-03 06:25:00,11.125,ZN#4,ZN
2025-07-03 09:00:00,2025-07-03 09:05:00,58.0,ZB#2,ZB
2025-07-03 08:10:00,2025-07-03 09:20:00,89.25,ZB#0,ZB
2025-07-03 10:25:00,2025-07-03 11:40:00,58.0,ZB#1,ZB
2025-07-03 10:25:00,2025-07-03 12:15:00,-61.4196428571388,ZB#0,ZB
2025-07-03 18:35:00,2025-07-03 18:40:00,26.75,ZB#1,ZB
2025-07-03 18:55:00,2025-07-03 19:55:00,-4.5,ZB#2,ZB
2025-07-03 18:05:00,2025-07-03 20:05:00,-67.0,ZB#0,ZB
2025-07-03 20:15:00,2025-07-03 20:30:00,26.75,ZB#2,ZB
2025-07-03 23:05:00,2025-07-03 23:15:00,-35.75,ZB#2,ZB
2025-07-03 22:10:00,2025-07-03 23:15:00,-62.535714285708195,ZB#0,ZB
2025-07-04 00:00:00,2025-07-04 00:05:00,26.75,ZB#1,ZB
2025-07-04 00:05:00,2025-07-04 00:10:00,-16.776785714291805,ZN#5,ZN
2025-07-04 00:05:00,2025-07-04 00:10:00,-16.776785714291805,ZN#3,ZN
2025-07-04 01:35:00,2025-07-04 01:40:00,26.75,ZB#2,ZB
2025-07-04 02:00:00,2025-07-04 02:05:00,11.125,ZN#4,ZN
2025-07-04 03:15:00,2025-07-04 03:20:00,26.75,ZB#0,ZB
2025-07-04 04:00:00,2025-07-04 04:05:00,26.75,ZB#1,ZB
2025-07-04 04:00:00,2025-07-04 04:05:00,11.125,ZN#5,ZN
2025-07-04 04:05:00,2025-07-04 04:10:00,26.75,ZN#3,ZN
2025-07-04 06:05:00,2025-07-04 06:10:00,26.75,ZB#0,ZB
2025-07-04 06:20:00,2025-07-04 06:25:00,11.125,ZN#5,ZN
2025-07-04 07:20:00,2025-07-04 07:25:00,26.75,ZB#1,ZB
2025-07-04 08:10:00,2025-07-04 08:45:00,58.0,ZB#2,ZB
2025-07-04 08:20:00,2025-07-04 08:55:00,-42.4464285714306,ZB#0,ZB
2025-07-04 09:20:00,2025-07-04 09:45:00,-62.535714285708195,ZB#2,ZB
2025-07-04 11:40:00,2025-07-04 11:45:00,26.75,ZB#1,ZB
2025-07-04 11:05:00,2025-07-04 12:05:00,89.25,ZB#0,ZB
2025-07-04 13:00:00,2025-07-04 13:35:00,-48.026785714291805,ZB#2,ZB
2025-07-04 14:30:00,2025-07-04 14:50:00,-56.9553571428612,ZB#0,ZB
2025-07-04 14:35:00,2025-07-04 14:50:00,-56.9553571428612,ZB#2,ZB
2025-07-04 16:45:00,2025-07-06 22:00:00,-51.375,ZB#0,ZB
2025-07-06 22:00:00,2025-07-06 22:00:00,-35.75,ZB#1,ZB
2025-07-06 22:20:00,2025-07-06 22:35:00,-62.535714285708195,ZB#2,ZB
2025-07-07 00:00:00,2025-07-07 00:05:00,58.0,ZB#2,ZB
2025-07-07 00:05:00,2025-07-07 00:10:00,7.776785714291805,ZB#1,ZB
2025-07-07 00:05:00,2025-07-07 00:10:00,7.776785714291805,ZB#0,ZB
2025-07-07 00:10:00,2025-07-07 00:15:00,-20.125,ZN#5,ZN
2025-07-07 00:20:00,2025-07-07 00:25:00,26.75,ZN#3,ZN
2025-07-07 02:15:00,2025-07-07 02:20:00,58.0,ZB#2,ZB
2025-07-07 02:30:00,2025-07-07 02:35:00,11.125,ZN#5,ZN
2025-07-07 02:35:00,2025-07-07 02:35:00,-20.125,ZN#4,ZN
2025-07-07 02:55:00,2025-07-07 03:55:00,58.0,ZB#0,ZB
2025-07-07 04:00:00,2025-07-07 04:10:00,26.75,ZB#2,ZB
2025-07-07 04:30:00,2025-07-07 04:35:00,11.125,ZN#5,ZN
2025-07-07 04:55:00,2025-07-07 05:00:00,11.125,ZN#4,ZN
2025-07-07 05:15:00,2025-07-07 05:15:00,-20.125,ZN#3,ZN
2025-07-07 05:15:00,2025-07-07 05:20:00,26.75,ZB#0,ZB
2025-07-07 05:50:00,2025-07-07 05:55:00,26.75,ZB#2,ZB
2025-07-07 06:30:00,2025-07-07 06:35:00,11.125,ZN#5,ZN
2025-07-07 06:45:00,2025-07-07 06:50:00,26.75,ZB#1,ZB
2025-07-07 07:00:00,2025-07-07 07:05:00,26.75,ZN#4,ZN
2025-07-07 10:35:00,2025-07-07 10:50:00,58.0,ZB#0,ZB
2025-07-07 10:00:00,2025-07-07 11:00:00,-98.25,ZB#1,ZB
2025-07-07 17:45:00,2025-07-07 18:30:00,89.25,ZB#0,ZB
2025-07-07 19:10:00,2025-07-07 19:15:00,89.25,ZB#2,ZB
2025-07-07 23:30:00,2025-07-07 23:35:00,26.75,ZB#1,ZB
2025-07-07 22:45:00,2025-07-07 23:45:00,58.0,ZB#0,ZB
2025-07-08 00:00:00,2025-07-08 00:05:00,26.75,ZB#2,ZB
2025-07-08 00:10:00,2025-07-08 00:15:00,-17.892857142861203,ZN#5,ZN
2025-07-08 01:00:00,2025-07-08 01:25:00,-75.9285714285694,ZB#0,ZB
2025-07-08 02:10:00,2025-07-08 02:25:00,26.75,ZN#5,ZN
2025-07-08 02:10:00,2025-07-08 02:30:00,58.0,ZB#2,ZB
2025-07-08 02:45:00,2025-07-08 03:00:00,26.75,ZN#3,ZN
2025-07-08 03:10:00,2025-07-08 03:40:00,58.0,ZB#0,ZB
2025-07-08 03:25:00,2025-07-08 03:40:00,-35.75,ZB#2,ZB
2025-07-08 04:00:00,2025-07-08 04:05:00,-35.75,ZB#1,ZB
2025-07-08 04:25:00,2025-07-08 04:30:00,-20.125,ZN#4,ZN
2025-07-08 04:30:00,2025-07-08 04:30:00,-20.125,ZN#5,ZN
2025-07-08 05:50:00,2025-07-08 05:55:00,-67.0,ZB#0,ZB
2025-07-08 06:05:00,2025-07-08 06:10:00,58.0,ZB#2,ZB
2025-07-08 06:25:00,2025-07-08 06:30:00,11.125,ZN#4,ZN
2025-07-08 06:30:00,2025-07-08 06:35:00,26.75,ZB#1,ZB
2025-07-08 06:30:00,2025-07-08 06:35:00,26.75,ZN#5,ZN
2025-07-08 07:00:00,2025-07-08 07:10:00,-8.964285714291805,ZN#3,ZN
2025-07-08 07:50:00,2025-07-08 07:55:00,89.25,ZB#0,ZB
2025-07-08 09:55:00,2025-07-08 10:00:00,89.25,ZB#0,ZB
2025-07-08 11:00:00,2025-07-08 11:05:00,58.0,ZB#1,ZB
2025-07-08 11:15:00,2025-07-08 11:30:00,89.25,ZB#2,ZB
2025-07-08 12:05:00,2025-07-08 12:20:00,-75.9285714285694,ZB#0,ZB
2025-07-08 16:40:00,2025-07-08 16:45:00,58.0,ZB#1,ZB
2025-07-08 17:35:00,2025-07-08 18:35:00,-92.6696428571388,ZB#0,ZB
2025-07-09 00:05:00,2025-07-09 00:10:00,-35.75,ZB#0,ZB
2025-07-09 00:05:00,2025-07-09 00:10:00,-35.75,ZB#1,ZB
2025-07-09 00:10:00,2025-07-09 00:15:00,-6.732142857138797,ZN#3,ZN
2025-07-09 00:10:00,2025-07-09 00:15:00,-6.732142857138797,ZN#5,ZN
2025-07-09 00:10:00,2025-07-09 00:15:00,26.75,ZB#2,ZB
2025-07-09 01:25:00,2025-07-09 01:30:00,26.75,ZB#2,ZB
2025-07-09 02:05:00,2025-07-09 02:15:00,58.0,ZB#0,ZB
2025-07-09 02:20:00,2025-07-09 02:25:00,11.125,ZN#4,ZN
2025-07-09 02:45:00,2025-07-09 02:50:00,11.125,ZN#5,ZN
2025-07-09 02:55:00,2025-07-09 03:05:00,58.0,ZB#2,ZB
2025-07-09 04:25:00,2025-07-09 04:30:00,26.75,ZB#0,ZB
2025-07-09 04:30:00,2025-07-09 04:35:00,-17.892857142861203,ZB#1,ZB
2025-07-09 04:55:00,2025-07-09 05:00:00,11.125,ZN#5,ZN
2025-07-09 05:00:00,2025-07-09 05:05:00,26.75,ZN#3,ZN
