cond,mech,tpw,tr,ho,trpos,both
no exit slippage,vwr,174.5353982300885,-3.967943951807757,-3.1221811635437793,False,False
no commission,vwr,174.5353982300885,-2.558467011425305,-1.710494396090067,False,False
lifetime plan + stop-limit,vwr,174.5353982300885,-3.242153175654776,-2.395506456562294,False,False
frictionless,vwr,174.5353982300885,-2.1679439518077572,-1.3221811635437783,False,False
full cost today,imp,145.10324483775813,-3.26324727652079,-3.5092766915891,False,False
no exit slippage,imp,145.10324483775813,-2.9138484653886634,-3.160754524101415,False,False
no commission,imp,145.10324483775813,-1.4632472765207902,-1.7092766915891004,False,False
lifetime plan + stop-limit,imp,145.10324483775813,-2.1716079898415135,-2.4181633910964884,False,False
frictionless,imp,145.10324483775813,-1.1138484653886638,-1.3607545241014154,False,False
full cost today,sqz,4.3657817109144545,-4.011236407983506,-4.396265635335699,False,False
no exit slippage,sqz,4.3657817109144545,-3.5641643359114346,-3.9705899596600234,False,False
no commission,sqz,4.3657817109144545,-2.211236407983507,-2.5962656353356985,False,False
lifetime plan + stop-limit,sqz,4.3657817109144545,-2.860993164740264,-3.2588602299302933,False,False
frictionless,sqz,4.3657817109144545,-1.764164335911435,-2.1705899596600227,False,False
full cost today,vol,15.553097345132745,-3.6048262993829945,-3.5801510805868815,False,False
no exit slippage,vol,15.553097345132745,-3.1913528754027727,-3.1595808158210974,False,False
no commission,vol,15.553097345132745,-1.8048262993829949,-1.7801510805868812,False,False
lifetime plan + stop-limit,vol,15.553097345132745,-2.47474224499486,-2.4458089217274104,False,False
frictionless,vol,15.553097345132745,-1.3913528754027722,-1.3595808158210971,False,False
full cost today,vwr,19.358407079646017,-1.5927145565758096,-2.474962185028884,False,False
no exit slippage,vwr,19.358407079646017,-1.2321720796054925,-2.1120709778753817,False,False
no commission,vwr,19.358407079646017,0.20728544342419009,-0.6749621850288847,True,False
lifetime plan + stop-limit,vwr,19.358407079646017,-0.4943890703936183,-1.3752274607367831,False,False
frictionless,vwr,19.358407079646017,0.5678279203945074,-0.31207097787538246,True,False
full cost today,vol,9.402654867256638,-0.06411965633973817,0.2622186425731979,False,False
no exit slippage,vol,9.402654867256638,0.28604146073867204,0.6096023635034304,True,True
no commission,vol,9.402654867256638,1.7358803436602623,2.062218642573198,True,True
lifetime plan + stop-limit,vol,9.402654867256638,1.027977013907309,1.3526488751313377,True,True
frictionless,vol,9.402654867256638,2.0860414607386724,2.4096023635034305,True,True
full cost today,vwr,39.52802359882006,-3.852547559144312,-6.8086492258105,False,False
no exit slippage,vwr,39.52802359882006,-3.413146244955945,-6.359808298552307,False,False
no commission,vwr,39.52802359882006,-2.0525475591443123,-5.0086492258105,False,False
lifetime plan + stop-limit,vwr,39.52802359882006,-2.7069067706312913,-5.657344669455584,False,False
frictionless,vwr,39.52802359882006,-1.6131462449559455,-4.559808298552307,False,False
full cost today,rev,41.24631268436578,-3.191212467207744,-3.2434360911268496,False,False
no exit slippage,rev,41.24631268436578,-2.824458788992272,-2.8797667655285895,False,False
no commission,rev,41.24631268436578,-1.3912124672077442,-1.4434360911268493,False,False
lifetime plan + stop-limit,rev,41.24631268436578,-2.0891602602784607,-2.1432344957678935,False,False
frictionless,rev,41.24631268436578,-1.024458788992272,-1.0797667655285896,False,False
full cost today,vwr,111.69616519174042,-3.612868494000444,-3.653077080650469,False,False
no exit slippage,vwr,111.69616519174042,-3.2503848910271165,-3.2944136476135517,False,False
no commission,vwr,111.69616519174042,-1.8128684940004445,-1.8530770806504693,False,False
lifetime plan + stop-limit,vwr,111.69616519174042,-2.513378332216448,-2.5558790208283186,False,False
frictionless,vwr,111.69616519174042,-1.450384891027117,-1.494413647613552,False,False
full cost today,vol,16.46755162241888,-3.13165642300436,-3.5890814049119864,False,False
no exit slippage,vol,16.46755162241888,-2.717057461665641,-3.172081404911986,False,False
no commission,vol,16.46755162241888,-1.3316564230043604,-1.7890814049119872,False,False
lifetime plan + stop-limit,vol,16.46755162241888,-2.000897046201128,-2.4568814049119867,False,False
frictionless,vol,16.46755162241888,-0.9170574616656414,-1.3720814049119872,False,False
full cost today,vwr,24.15929203539823,-5.119679704293589,-4.772201565274543,False,False
no exit slippage,vwr,24.15929203539823,-4.723201376120215,-4.400091738684948,False,False
no commission,vwr,24.15929203539823,-3.3196797042935904,-2.9722015652745437,False,False
lifetime plan + stop-limit,vwr,24.15929203539823,-3.999792707389564,-3.6669356693207855,False,False
frictionless,vwr,24.15929203539823,-2.9232013761202156,-2.6000917386849483,False,False
full cost today,imp,21.069321533923304,-4.427175187610321,-6.216086544478615,False,False
no exit slippage,imp,21.069321533923304,-4.073160589070175,-5.86195120613275,False,False
no commission,imp,21.069321533923304,-2.627175187610322,-4.416086544478615,False,False
lifetime plan + stop-limit,imp,21.069321533923304,-3.332766428486234,-5.121605341471097,False,False
frictionless,imp,21.069321533923304,-2.2731605890701765,-4.0619512061327505,False,False
full cost today,orb,0.892330383480826,-5.6624245115902445,-1.5098113909557862,False,False
no exit slippage,orb,0.892330383480826,-5.267075674380943,-1.1955256766700721,False,False
no commission,orb,0.892330383480826,-3.8624245115902447,0.2901886090442141,False,False
lifetime plan + stop-limit,orb,0.892330383480826,-4.5432152092646625,-0.4392399623843564,False,False
frictionless,orb,0.892330383480826,-3.467075674380942,0.6044743233299285,False,False
full cost today,vol,26.452802359882007,-4.020989615424978,-4.9364157774042825,False,False
no exit slippage,vol,26.452802359882007,-3.632606927497871,-4.536625640992948,False,False
no commission,vol,26.452802359882007,-2.2209896154249784,-3.1364157774042822,False,False
lifetime plan + stop-limit,vol,26.452802359882007,-2.905960002668714,-3.8145416955574816,False,False
frictionless,vol,26.452802359882007,-1.8326069274978714,-2.7366256409929495,False,False
full cost today,vol,33.849557522123895,-4.785441126318098,-2.789561242546097,False,False
no exit slippage,vol,33.849557522123895,-4.41890783109089,-2.43163273658826,False,False
no commission,vol,33.849557522123895,-2.9854411263180975,-0.9895612425460977,False,False
lifetime plan + stop-limit,vol,33.849557522123895,-3.6835211491817725,-1.6928041389713957,False,False
frictionless,vol,33.849557522123895,-2.6189078310908895,-0.6316327365882608,False,False
full cost today,gap,0.9070796460176992,-0.5553318287278841,-4.149655659584214,False,False
no exit slippage,gap,0.9070796460176992,-0.11644293983899531,-3.740564750493305,False,False
no commission,gap,0.9070796460176992,1.2446681712721153,-2.349655659584214,True,False
lifetime plan + stop-limit,gap,0.9070796460176992,0.5900015046054494,-3.022201114129668,True,False
frictionless,gap,0.9070796460176992,1.6835570601610041,-1.940564750493305,True,False
full cost today,vwr,14.579646017699115,-2.893226478400299,-5.737724887907081,False,False
no exit slippage,vwr,14.579646017699115,-2.5712222737752115,-5.400452160634353,False,False
no commission,vwr,14.579646017699115,-1.0932264784002994,-3.937724887907082,False,False
lifetime plan + stop-limit,vwr,14.579646017699115,-1.8180239556252458,-4.653361251543444,False,False
frictionless,vwr,14.579646017699115,-0.7712222737752119,-3.6004521606343545,False,False
full cost today,sqz,0.8185840707964602,-4.649106972608988,-3.8366342140951417,False,False
no exit slippage,sqz,0.8185840707964602,-4.162264867345831,-3.436634214095141,False,False
no commission,sqz,0.8185840707964602,-2.849106972608988,-2.036634214095141,False,False
lifetime plan + stop-limit,sqz,0.8185840707964602,-3.4750017094510937,-2.7146342140951405,False,False
frictionless,sqz,0.8185840707964602,-2.36226486734583,-1.6366342140951409,False,False
full cost today,orb,1.3864306784660767,-2.059390243798817,1.708011265843943,False,False
no exit slippage,orb,1.3864306784660767,-1.733303287277078,1.988011265843943,False,False
no commission,orb,1.3864306784660767,-0.2593902437988173,3.508011265843943,False,False
lifetime plan + stop-limit,orb,1.3864306784660767,-0.981738069885773,2.758011265843944,False,False
frictionless,orb,1.3864306784660767,0.06669671272292184,3.788011265843943,True,True
full cost today,vol,12.721238938053098,-4.515999133024782,-6.507530275888687,False,False
no exit slippage,vol,12.721238938053098,-4.18216227501874,-6.163390625015869,False,False
no commission,vol,12.721238938053098,-2.715999133024782,-4.7075302758886854,False,False
lifetime plan + stop-limit,vol,12.721238938053098,-3.4336970182211557,-5.419046485364994,False,False
frictionless,vol,12.721238938053098,-2.38216227501874,-4.363390625015867,False,False
full cost today,orb,1.733038348082596,-2.2584076190339637,-1.6543976855967486,False,False
no exit slippage,orb,1.733038348082596,-1.8426467494687457,-1.2328290581457682,False,False
no commission,orb,1.733038348082596,-0.4584076190339648,0.14560231440325022,False,False
lifetime plan + stop-limit,orb,1.733038348082596,-1.126951097294834,-0.5194565091261623,False,False
frictionless,orb,1.733038348082596,-0.04264674946874745,0.5671709418542307,False,False
full cost today,imp,8.886430678466077,-3.597761095958183,-2.559126862545048,False,False
no exit slippage,imp,8.886430678466077,-3.2416113633378623,-2.2109787143968997,False,False
no commission,imp,8.886430678466077,-1.7977610959581836,-0.7591268625450488,False,False
lifetime plan + stop-limit,imp,8.886430678466077,-2.5020712563859906,-1.4682379736561608,False,False
frictionless,imp,8.886430678466077,-1.4416113633378627,-0.4109787143969007,False,False
full cost today,rev,88.50294985250738,-3.3357102383647876,-3.1619467827733008,False,False
no exit slippage,rev,88.50294985250738,-2.9997867142145194,-2.8309032760673802,False,False
no commission,rev,88.50294985250738,-1.535710238364788,-1.3619467827733014,False,False
lifetime plan + stop-limit,rev,88.50294985250738,-2.252156123874626,-2.0813206787497482,False,False
frictionless,rev,88.50294985250738,-1.1997867142145198,-1.0309032760673806,False,False
full cost today,rev,2.396755162241888,-3.91258814887998,-4.069377880059327,False,False
no exit slippage,rev,2.396755162241888,-3.429049054229774,-3.5998656849373756,False,False
no commission,rev,2.396755162241888,-2.1125881488799805,-2.2693778800593263,False,False
lifetime plan + stop-limit,rev,2.396755162241888,-2.740464692089857,-2.905670562986156,False,False
frictionless,rev,2.396755162241888,-1.6290490542297746,-1.799865684937375,False,False
full cost today,vwr,38.49557522123894,-3.384104696074144,-3.663509056129297,False,False
no exit slippage,vwr,38.49557522123894,-2.9609795393146756,-3.2344741818389493,False,False
no commission,vwr,38.49557522123894,-1.584104696074145,-1.863509056129298,False,False
lifetime plan + stop-limit,vwr,38.49557522123894,-2.248229602018464,-2.524088131555088,False,False
frictionless,vwr,38.49557522123894,-1.1609795393146767,-1.4344741818389493,False,False
full cost today,rev,5.0294985250737465,-2.336651778151579,-3.9079973865012416,False,False
no exit slippage,rev,5.0294985250737465,-1.8680919404233844,-3.447679926183781,False,False
no commission,rev,5.0294985250737465,-0.5366517781515792,-2.107997386501242,False,False
lifetime plan + stop-limit,rev,5.0294985250737465,-1.173515875514661,-2.7498069103107645,False,False
frictionless,rev,5.0294985250737465,-0.06809194042338439,-1.6476799261837818,False,False
full cost today,rev,60.575221238938056,-3.948649855429122,-3.1709491303551114,False,False
no exit slippage,rev,60.575221238938056,-3.6005993967135255,-2.825688466848002,False,False
no commission,rev,60.575221238938056,-2.1486498554291225,-1.3709491303551118,False,False
lifetime plan + stop-limit,rev,60.575221238938056,-2.8578195801997635,-2.0817927322508454,False,False
frictionless,rev,60.575221238938056,-1.8005993967135263,-1.0256884668480026,False,False
full cost today,vwr,50.69321533923304,-3.388876699462845,-3.6944466757268,False,False
no exit slippage,vwr,50.69321533923304,-3.034112950431087,-3.3397683131537,False,False
no commission,vwr,50.69321533923304,-1.5888766994628456,-1.8944466757267997,False,False
lifetime plan + stop-limit,vwr,50.69321533923304,-2.2940184500437892,-2.5996396581829386,False,False
frictionless,vwr,50.69321533923304,-1.2341129504310873,-1.5397683131537003,False,False
full cost today,imp,58.097345132743364,-3.8528593999094007,-4.402086632183453,False,False
no exit slippage,imp,58.097345132743364,-3.4932568643603172,-4.045153756142298,False,False
no commission,imp,58.097345132743364,-2.052859399909401,-2.6020866321834544,False,False
lifetime plan + stop-limit,imp,58.097345132743364,-2.75509787857995,-3.30592690655876,False,False
frictionless,imp,58.097345132743364,-1.6932568643603174,-2.2451537561422983,False,False
full cost today,rev,23.436578171091448,-7.8140533883992225,-5.856719539489917,False,False
no exit slippage,rev,23.436578171091448,-7.366128246007034,-5.408108428378807,False,False
no commission,rev,23.436578171091448,-6.014053388399223,-4.056719539489918,False,False
lifetime plan + stop-limit,rev,23.436578171091448,-6.663298302963909,-4.705552872823252,False,False
frictionless,rev,23.436578171091448,-5.566128246007034,-3.6081084283788067,False,False
full cost today,vwr,153.39970501474926,-3.583910816870681,-4.924292050915544,False,False
no exit slippage,vwr,153.39970501474926,-3.176222465109302,-4.5108506781796045,False,False
no commission,vwr,153.39970501474926,-1.783910816870681,-3.124292050915543,False,False
lifetime plan + stop-limit,vwr,153.39970501474926,-2.457297805813853,-3.7942272272739794,False,False
frictionless,vwr,153.39970501474926,-1.3762224651093027,-2.7108506781796042,False,False
full cost today,sqz,17.485250737463126,-2.507606682674119,-1.9087616378045427,False,False
no exit slippage,sqz,17.485250737463126,-2.1763600849604554,-1.5791736228232693,False,False
no commission,sqz,17.485250737463126,-0.7076066826741193,-0.10876163780454327,False,False
lifetime plan + stop-limit,sqz,17.485250737463126,-1.4268587240459196,-0.8290088288157785,False,False
