name,imp,W,pull,stop,tgt,invert,cooldown,max_hold,max_wait,min_leg,n,tr_day,wr,tgt%,stop%,to%,net,per_day,per_trade,maxDD,train_per_day,train_n,test_per_day,test_n,test_wr,test_maxDD
i5.0_w3_p0.382_s8.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.382,8.0,30.0,False,60,600,300,0.0,9566,138.6,29.7,14.5,66.1,19.4,-2028.0,-29.4,-0.21,4285.0,-31.0,6085,-24.1,3481,26.7,2590.0
i5.0_w3_p0.5_s12.0_t18.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.5,12.0,18.0,True,60,600,300,0.0,8928,129.4,43.6,31.8,48.7,19.5,-2050.0,-29.7,-0.23,4719.0,-29.0,5634,-29.9,3294,42.8,2320.0
i3.0_w5_p0.618_s10.0_t12.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.618,10.0,12.0,True,60,600,300,0.0,8931,129.4,47.6,39.9,45.4,14.7,-2091.0,-30.3,-0.23,4541.0,-34.5,5734,-19.1,3197,47.6,1400.0
i7.0_w4_p0.618_s8.0_t12.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.618,8.0,12.0,True,60,600,300,0.0,7537,109.2,42.6,38.3,54.5,7.2,-2133.0,-30.9,-0.28,4056.0,-16.0,4706,-64.2,2831,41.9,1806.0
i7.0_w4_p0.5_s12.0_t18.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.5,12.0,18.0,True,60,600,300,0.0,7886,114.3,43.3,32.6,49.5,17.9,-2135.0,-30.9,-0.27,3984.0,-30.8,4868,-29.8,3018,42.7,1952.0
i7.0_w4_p0.382_s6.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.382,6.0,30.0,False,60,600,300,0.0,9048,131.1,24.1,12.2,73.9,13.9,-2187.0,-31.7,-0.24,5779.0,-58.5,5726,32.5,3322,22.2,2755.0
i3.0_w4_p0.5_s12.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.5,12.0,30.0,False,60,600,300,0.0,8851,128.3,38.0,16.3,51.2,32.4,-2200.0,-31.9,-0.25,4264.0,-37.7,5605,-16.9,3246,35.2,2509.0
i7.0_w4_p0.5_s12.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.5,12.0,24.0,False,60,600,300,0.0,7681,111.3,39.3,23.9,53.3,22.9,-2203.0,-31.9,-0.29,3869.0,-36.1,4702,-20.7,2979,38.1,2578.0
i5.0_w4_p0.5_s8.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.5,8.0,24.0,False,60,600,300,0.0,9021,130.7,32.0,18.8,63.7,17.6,-2298.0,-33.3,-0.25,4714.0,-50.4,5718,8.3,3303,30.3,2366.0
i5.0_w4_p0.5_s8.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.5,8.0,12.0,True,60,600,300,0.0,9485,137.5,43.1,37.2,53.4,9.4,-2300.0,-33.3,-0.24,4589.0,-40.1,6068,-15.9,3417,42.8,2144.0
i3.0_w5_p0.618_s12.0_t12.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.618,12.0,12.0,True,60,600,300,0.0,8757,126.9,51.0,42.5,39.9,17.6,-2301.0,-33.4,-0.26,4692.0,-46.8,5584,-0.5,3173,52.0,1578.0
i7.0_w4_p0.382_s10.0_t12.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.382,10.0,12.0,True,60,600,300,0.0,9290,134.6,47.7,42.2,48.2,9.5,-2304.0,-33.4,-0.25,4051.0,-39.4,5899,-17.8,3391,47.7,2227.0
i7.0_w5_p0.618_s10.0_t18.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.618,10.0,18.0,True,60,600,300,0.0,6901,100.0,39.7,29.2,54.8,16.0,-2321.0,-33.6,-0.34,4574.0,-44.5,4248,-6.7,2653,39.3,1372.0
i7.0_w4_p0.618_s6.0_t12.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.618,6.0,12.0,True,60,600,300,0.0,7709,111.7,36.5,33.0,62.1,4.9,-2323.0,-33.7,-0.3,4352.0,-4.1,4813,-101.1,2896,34.9,2636.0
i5.0_w5_p0.618_s6.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.618,6.0,12.0,True,60,600,300,0.0,8528,123.6,36.8,32.2,61.2,6.6,-2415.0,-35.0,-0.28,3853.0,-30.4,5451,-44.2,3077,36.0,1810.0
i3.0_w5_p0.618_s8.0_t12.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.618,8.0,12.0,True,60,600,300,0.0,9156,132.7,43.0,36.3,52.2,11.5,-2453.0,-35.5,-0.27,4988.0,-40.7,5901,-21.7,3255,42.7,1425.0
i3.0_w4_p0.5_s10.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.5,10.0,30.0,False,60,600,300,0.0,9132,132.3,34.9,14.9,57.3,27.8,-2481.0,-36.0,-0.27,5151.0,-53.9,5818,7.5,3314,32.0,2309.0
i3.0_w3_p0.236_s12.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.236,12.0,30.0,False,60,600,300,0.0,10130,146.8,36.9,17.7,53.4,28.9,-2555.0,-37.0,-0.25,5974.0,-14.4,6442,-88.1,3688,33.7,3955.0
i3.0_w3_p0.618_s8.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.618,8.0,30.0,False,60,600,300,0.0,9069,131.4,30.6,13.4,64.4,22.3,-2567.0,-37.2,-0.28,3449.0,-35.6,5774,-39.2,3295,27.3,3449.0
i5.0_w5_p0.382_s12.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.382,12.0,12.0,True,60,600,300,0.0,9830,142.5,51.2,44.0,41.6,14.4,-2598.0,-37.7,-0.26,4807.0,-75.3,6316,51.9,3514,52.4,1339.0
i7.0_w3_p0.618_s12.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.618,12.0,24.0,False,60,600,300,0.0,6886,99.8,38.7,24.8,54.8,20.4,-2672.0,-38.7,-0.39,3764.0,-10.0,4179,-104.0,2707,36.8,3291.0
i7.0_w4_p0.5_s8.0_t12.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.5,8.0,12.0,True,60,600,300,0.0,8600,124.6,42.6,38.1,54.4,7.6,-2717.0,-39.4,-0.32,4539.0,-32.6,5383,-53.4,3217,42.2,2303.0
i7.0_w3_p0.5_s12.0_t18.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.5,12.0,18.0,True,60,600,300,0.0,7918,114.8,43.1,32.9,50.5,16.6,-2739.0,-39.7,-0.35,4860.0,-22.4,4857,-78.2,3061,42.2,3117.0
i3.0_w4_p0.618_s8.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.618,8.0,30.0,False,60,600,300,0.0,8767,127.1,30.8,13.0,63.8,23.1,-2740.0,-39.7,-0.31,4298.0,-42.5,5576,-31.4,3191,27.6,2394.0
i7.0_w3_p0.382_s8.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.382,8.0,30.0,False,60,600,300,0.0,8669,125.6,28.9,15.0,67.8,17.2,-2768.0,-40.1,-0.32,4822.0,-53.9,5444,-6.1,3225,26.9,2304.0
i5.0_w5_p0.618_s6.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.618,6.0,24.0,False,60,600,300,0.0,8197,118.8,26.9,15.5,70.8,13.7,-2780.0,-40.3,-0.34,4080.0,-35.9,5205,-48.6,2992,24.7,2687.0
i7.0_w5_p0.5_s12.0_t12.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.5,12.0,12.0,True,60,600,300,0.0,8172,118.4,50.9,44.8,42.3,12.9,-2806.0,-40.7,-0.34,5412.0,-87.0,5055,69.5,3117,52.7,1178.0
i7.0_w5_p0.618_s8.0_t18.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.618,8.0,18.0,True,60,600,300,0.0,7107,103.0,35.1,26.0,61.2,12.8,-2832.0,-41.0,-0.4,4690.0,-43.0,4398,-34.6,2709,34.1,1510.0
i5.0_w3_p0.618_s6.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.618,6.0,12.0,True,60,600,300,0.0,9035,130.9,36.6,32.6,61.8,5.6,-2843.0,-41.2,-0.31,4902.0,-30.9,5768,-63.3,3267,35.6,2639.0
i3.0_w4_p0.618_s10.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.618,10.0,30.0,False,60,600,300,0.0,8407,121.8,35.0,14.7,57.2,28.2,-2856.0,-41.4,-0.34,3893.0,-53.1,5293,-12.2,3114,32.2,2789.0
i5.0_w4_p0.618_s10.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.618,10.0,30.0,False,60,600,300,0.0,7622,110.5,34.2,15.4,58.9,25.6,-2857.0,-41.4,-0.37,4161.0,-62.9,4741,10.6,2881,32.0,2267.0
i7.0_w3_p0.5_s8.0_t12.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.5,8.0,12.0,True,60,600,300,0.0,8579,124.3,42.6,38.4,55.1,6.5,-2870.0,-41.6,-0.33,4144.0,-50.9,5346,-17.8,3233,42.7,1405.0
i5.0_w5_p0.5_s12.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.5,12.0,12.0,True,60,600,300,0.0,8938,129.5,50.9,43.8,41.4,14.9,-2896.0,-42.0,-0.32,5672.0,-90.5,5642,73.2,3296,52.8,1115.0
i5.0_w3_p0.618_s12.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.618,12.0,30.0,False,60,600,300,0.0,7606,110.2,37.1,17.6,54.3,28.1,-2938.0,-42.6,-0.39,3854.0,-29.9,4698,-70.2,2908,34.9,2878.0
i5.0_w4_p0.382_s10.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.382,10.0,12.0,True,60,600,300,0.0,10076,146.0,47.5,41.2,47.4,11.4,-2955.0,-42.8,-0.29,4433.0,-58.3,6509,-4.8,3567,47.8,1755.0
i5.0_w4_p0.618_s8.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.618,8.0,30.0,False,60,600,300,0.0,7955,115.3,30.1,13.7,65.5,20.8,-2966.0,-43.0,-0.37,4701.0,-72.6,4997,28.1,2958,28.1,1557.0
i3.0_w4_p0.618_s6.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.618,6.0,24.0,False,60,600,300,0.0,9318,135.0,27.6,15.0,69.6,15.4,-2976.0,-43.1,-0.32,4494.0,-33.4,6017,-63.8,3301,24.2,3294.0
i5.0_w3_p0.5_s8.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.5,8.0,12.0,True,60,600,300,0.0,9695,140.5,42.9,37.6,54.2,8.3,-2979.0,-43.2,-0.31,5070.0,-60.9,6225,0.3,3470,43.0,1185.0
i5.0_w3_p0.382_s10.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.382,10.0,12.0,True,60,600,300,0.0,10201,147.8,47.5,41.5,47.7,10.9,-3027.0,-43.9,-0.3,5064.0,-71.8,6604,23.5,3597,48.4,1389.0
i7.0_w3_p0.5_s12.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.5,12.0,24.0,False,60,600,300,0.0,7737,112.1,38.7,24.7,54.3,21.0,-3095.0,-44.9,-0.4,4902.0,-25.6,4739,-87.6,2998,37.1,3116.0
i3.0_w3_p0.382_s12.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.382,12.0,24.0,False,60,600,300,0.0,9883,143.2,39.5,22.7,50.8,26.5,-3189.0,-46.2,-0.32,5352.0,11.0,6287,-177.5,3596,36.6,3783.0
i3.0_w3_p0.382_s10.0_t12.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.382,10.0,12.0,True,60,600,300,0.0,10945,158.6,47.6,40.6,46.7,12.7,-3201.0,-46.4,-0.29,6317.0,-88.7,7196,54.5,3749,48.7,1426.0
i5.0_w5_p0.618_s8.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.618,8.0,12.0,True,60,600,300,0.0,8325,120.7,42.6,36.8,53.4,9.8,-3266.0,-47.3,-0.39,4642.0,-39.3,5293,-63.9,3032,42.0,1771.0
i3.0_w3_p0.382_s8.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.382,8.0,24.0,False,60,600,300,0.0,10402,150.8,32.1,18.3,62.8,18.9,-3271.0,-47.4,-0.31,4952.0,-39.4,6739,-63.9,3663,29.3,3161.0
i7.0_w4_p0.618_s8.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.618,8.0,30.0,False,60,600,300,0.0,7066,102.4,28.7,14.5,67.7,17.8,-3339.0,-48.4,-0.47,3842.0,-49.1,4355,-44.4,2711,26.7,2687.0
i5.0_w3_p0.618_s8.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.618,8.0,12.0,True,60,600,300,0.0,8823,127.9,42.6,37.5,54.3,8.3,-3382.0,-49.0,-0.38,4713.0,-41.1,5599,-65.2,3224,42.0,2164.0
i7.0_w5_p0.618_s6.0_t12.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.618,6.0,12.0,True,60,600,300,0.0,7568,109.7,36.1,32.5,62.5,5.1,-3405.0,-49.3,-0.45,4731.0,-61.5,4737,-18.7,2831,36.4,968.0
i7.0_w4_p0.618_s10.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.618,10.0,30.0,False,60,600,300,0.0,6765,98.0,32.8,16.5,61.4,22.1,-3407.0,-49.4,-0.5,4236.0,-57.3,4134,-28.5,2631,31.0,2694.0
i7.0_w3_p0.382_s12.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.382,12.0,30.0,False,60,600,300,0.0,8207,118.9,36.2,18.9,56.5,24.5,-3441.0,-49.9,-0.42,5685.0,-31.0,5085,-91.6,3122,34.0,3310.0
i3.0_w4_p0.382_s6.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.382,6.0,30.0,False,60,600,300,0.0,10405,150.8,25.6,11.1,71.3,17.5,-3458.0,-50.1,-0.33,7879.0,-96.4,6778,60.3,3627,23.1,2599.0
i5.0_w4_p0.382_s12.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.382,12.0,24.0,False,60,600,300,0.0,9148,132.6,39.2,23.2,51.9,24.9,-3505.0,-50.8,-0.38,4720.0,-42.7,5747,-67.2,3401,37.5,4189.0
i7.0_w4_p0.382_s10.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,7.0,4,0.382,10.0,30.0,False,60,600,300,0.0,8456,122.6,33.2,16.3,61.0,22.6,-3527.0,-51.1,-0.42,6119.0,-47.8,5253,-56.3,3203,31.1,3308.0
i5.0_w4_p0.382_s10.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.382,10.0,24.0,False,60,600,300,0.0,9387,136.0,35.8,21.1,57.5,21.4,-3533.0,-51.2,-0.38,5271.0,-55.0,5939,-39.9,3448,34.1,3519.0
i3.0_w4_p0.618_s12.0_t12.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.618,12.0,12.0,True,60,600,300,0.0,9112,132.1,50.5,42.7,40.6,16.7,-3535.0,-51.2,-0.39,5999.0,-62.3,5858,-22.9,3254,51.4,1606.0
i7.0_w4_p0.382_s12.0_t18.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.382,12.0,18.0,True,60,600,300,0.0,8733,126.6,43.3,32.1,49.9,18.0,-3583.0,-51.9,-0.41,5479.0,-55.9,5455,-40.1,3278,42.9,2358.0
i5.0_w3_p0.5_s6.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.5,6.0,18.0,False,60,600,300,0.0,9647,139.8,29.8,22.0,68.1,10.0,-3607.0,-52.3,-0.37,3912.0,-57.7,6218,-37.0,3429,28.3,2188.0
i3.0_w3_p0.618_s12.0_t12.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.618,12.0,12.0,True,60,600,300,0.0,9468,137.2,50.9,43.2,41.2,15.6,-3609.0,-52.3,-0.38,4849.0,-57.9,6052,-36.7,3416,51.5,1604.0
i3.0_w5_p0.618_s8.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,3.0,5,0.618,8.0,30.0,False,60,600,300,0.0,8421,122.0,31.0,12.6,63.4,24.0,-3617.0,-52.4,-0.43,4769.0,-36.5,5365,-87.1,3056,27.4,3052.0
i5.0_w4_p0.618_s12.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.618,12.0,30.0,False,60,600,300,0.0,7358,106.6,37.3,16.8,53.1,30.1,-3620.0,-52.5,-0.49,4661.0,-69.6,4552,-10.1,2806,35.6,1907.0
i7.0_w5_p0.5_s6.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.5,6.0,30.0,False,60,600,300,0.0,8268,119.8,24.3,11.7,73.8,14.4,-3654.0,-53.0,-0.44,5374.0,-62.6,5143,-28.0,3125,22.0,3213.0
i5.0_w4_p0.382_s6.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,5.0,4,0.382,6.0,24.0,False,60,600,300,0.0,9981,144.7,26.3,15.8,71.2,13.1,-3763.0,-54.5,-0.38,6229.0,-80.7,6450,9.2,3531,24.7,2930.0
i3.0_w4_p0.382_s12.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,3.0,4,0.382,12.0,30.0,False,60,600,300,0.0,9451,137.0,37.5,16.8,52.6,30.6,-3765.0,-54.6,-0.4,6103.0,-70.3,5985,-15.3,3466,35.1,3750.0
i7.0_w3_p0.236_s12.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,7.0,3,0.236,12.0,30.0,False,60,600,300,0.0,8901,129.0,35.7,19.0,56.6,24.4,-3782.0,-54.8,-0.42,5427.0,-69.8,5513,-17.4,3388,34.0,3370.0
i5.0_w3_p0.382_s10.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.382,10.0,24.0,False,60,600,300,0.0,9483,137.4,35.5,21.6,58.1,20.3,-3804.0,-55.1,-0.4,4804.0,-7.3,5996,-164.0,3487,32.6,3479.0
i7.0_w4_p0.618_s10.0_t12.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.618,10.0,12.0,True,60,600,300,0.0,7415,107.5,46.7,41.9,48.8,9.3,-3808.0,-55.2,-0.51,5216.0,-39.1,4615,-90.1,2800,46.2,2228.0
i5.0_w3_p0.236_s12.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.236,12.0,30.0,False,60,600,300,0.0,9654,139.9,36.3,18.3,54.8,27.0,-3903.0,-56.6,-0.4,6371.0,-41.7,6068,-88.5,3586,33.6,4831.0
i7.0_w5_p0.5_s6.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,7.0,5,0.5,6.0,24.0,False,60,600,300,0.0,8419,122.0,26.0,15.9,72.2,11.9,-3916.0,-56.8,-0.47,5493.0,-50.5,5260,-68.7,3159,24.0,3852.0
i7.0_w5_p0.382_s12.0_t12.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.382,12.0,12.0,True,60,600,300,0.0,9198,133.3,50.8,44.5,42.8,12.7,-3949.0,-57.2,-0.43,5494.0,-88.0,5804,17.4,3394,52.1,1439.0
i5.0_w5_p0.618_s10.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.618,10.0,12.0,True,60,600,300,0.0,8137,117.9,47.1,40.4,47.1,12.5,-3949.0,-57.2,-0.49,5039.0,-60.3,5149,-47.4,2988,47.3,1637.0
i5.0_w5_p0.618_s12.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.618,12.0,12.0,True,60,600,300,0.0,7967,115.5,50.6,43.3,41.7,15.0,-3994.0,-57.9,-0.5,5651.0,-65.3,5026,-37.7,2941,51.3,2047.0
i3.0_w3_p0.618_s8.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.618,8.0,24.0,False,60,600,300,0.0,9318,135.0,32.1,18.1,63.1,18.8,-4040.0,-58.5,-0.43,4365.0,-43.8,5947,-90.2,3371,29.2,4198.0
i5.0_w4_p0.618_s10.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.618,10.0,12.0,True,60,600,300,0.0,8444,122.4,46.9,40.7,47.5,11.9,-4052.0,-58.7,-0.48,5650.0,-37.9,5347,-104.6,3097,46.3,2485.0
i5.0_w5_p0.5_s6.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.5,6.0,30.0,False,60,600,300,0.0,9042,131.0,25.0,11.2,72.6,16.2,-4111.0,-59.6,-0.45,6191.0,-69.7,5733,-33.1,3309,22.2,3332.0
i5.0_w5_p0.5_s6.0_t24.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.5,6.0,24.0,False,60,600,300,0.0,9197,133.3,26.6,15.4,71.0,13.6,-4161.0,-60.3,-0.45,6030.0,-54.4,5856,-71.3,3341,24.2,3997.0
i5.0_w5_p0.618_s8.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,5.0,5,0.618,8.0,30.0,False,60,600,300,0.0,7683,111.3,30.1,13.2,65.2,21.7,-4177.0,-60.5,-0.54,5428.0,-58.1,4845,-63.4,2838,27.5,2733.0
i3.0_w3_p0.5_s6.0_t18.0_WITH_cd60_mh600_mw300_ml0.0,3.0,3,0.5,6.0,18.0,False,60,600,300,0.0,10448,151.4,30.2,21.2,67.2,11.6,-4207.0,-61.0,-0.4,4564.0,-60.2,6850,-60.0,3598,28.1,2916.0
