per_day,total,sharpe,maxDD,pos_yrs,n_yrs,n,worst_yr,tf,sig,p,sess,exit,flip
-17.9,-10572.0,-2.4,11710.0,0,4,935,-5180.0,3min,rsirev,"(14, 20, 80)",morning,trail0/0/2.0,False
-16.0,-9438.0,-1.67,10322.0,0,4,826,-5452.0,3min,rsirev,"(14, 20, 80)",morning,trail0/0/3.0,False
-16.7,-9858.0,-1.39,11870.0,0,4,728,-3695.0,3min,rsirev,"(14, 20, 80)",morning,trail0/0/5.0,False
-12.4,-7435.0,-1.03,10710.0,1,4,601,-4352.0,3min,rsirev,"(14, 20, 80)",afternoon,eod0/0/0,False
-7.8,-4708.0,-0.69,8624.0,1,4,601,-3759.0,3min,rsirev,"(14, 20, 80)",afternoon,eod0/0/0,True
-5.3,-3167.0,-2.3,3290.0,1,4,1175,-2236.0,3min,rsirev,"(14, 20, 80)",afternoon,st10/20/0,False
-5.2,-3150.0,-1.71,3335.0,1,4,1155,-1820.0,3min,rsirev,"(14, 20, 80)",afternoon,st10/40/0,False
-5.1,-3049.0,-1.4,3521.0,1,4,1135,-2399.0,3min,rsirev,"(14, 20, 80)",afternoon,st10/60/0,False
-4.3,-2557.0,-1.34,2656.0,1,4,1110,-1274.0,3min,rsirev,"(14, 20, 80)",afternoon,st20/20/0,False
-4.6,-2737.0,-1.1,3039.0,0,4,1076,-1120.0,3min,rsirev,"(14, 20, 80)",afternoon,st20/40/0,False
-4.7,-2831.0,-0.98,3474.0,1,4,1044,-1137.0,3min,rsirev,"(14, 20, 80)",afternoon,st20/60/0,False
-5.2,-3145.0,-1.35,3205.0,1,4,1082,-2086.0,3min,rsirev,"(14, 20, 80)",afternoon,st30/20/0,False
-5.4,-3268.0,-1.12,3578.0,0,4,1031,-1332.0,3min,rsirev,"(14, 20, 80)",afternoon,st30/40/0,False
-5.6,-3351.0,-0.99,4038.0,1,4,993,-1642.0,3min,rsirev,"(14, 20, 80)",afternoon,st30/60/0,False
-14.6,-8771.0,-2.36,9631.0,0,4,1022,-4063.0,3min,rsirev,"(14, 20, 80)",afternoon,trail0/0/2.0,False
-4.9,-2971.0,-0.62,5299.0,1,4,893,-1463.0,3min,rsirev,"(14, 20, 80)",afternoon,trail0/0/3.0,False
-9.4,-5627.0,-0.92,8670.0,1,4,771,-4761.0,3min,rsirev,"(14, 20, 80)",afternoon,trail0/0/5.0,False
-2.9,-2664.0,-0.09,16263.0,1,4,905,-9171.0,3min,rsirev,"(14, 20, 80)",full,eod0/0/0,False
-7.2,-5606.0,-0.61,7674.0,1,4,906,-2347.0,3min,rsirev,"(14, 20, 80)",full,eod0/0/0,True
-23.5,-21341.0,-4.77,21512.0,0,4,7455,-9328.0,3min,rsirev,"(14, 20, 80)",full,st10/20/0,False
-22.6,-20295.0,-3.36,20628.0,0,4,7044,-7268.0,3min,rsirev,"(14, 20, 80)",full,st10/40/0,False
-22.2,-19901.0,-2.78,20016.0,0,4,6720,-7855.0,3min,rsirev,"(14, 20, 80)",full,st10/60/0,False
-23.5,-21095.0,-3.4,21364.0,0,4,6826,-7266.0,3min,rsirev,"(14, 20, 80)",full,st20/20/0,False
-25.8,-23070.0,-2.86,23360.0,0,4,6239,-7570.0,3min,rsirev,"(14, 20, 80)",full,st20/40/0,False
-25.6,-22898.0,-2.49,23513.0,0,4,5833,-7068.0,3min,rsirev,"(14, 20, 80)",full,st20/60/0,False
-24.3,-21706.0,-2.94,21965.0,0,4,6409,-7774.0,3min,rsirev,"(14, 20, 80)",full,st30/20/0,False
-25.1,-22365.0,-2.32,22738.0,0,4,5727,-7763.0,3min,rsirev,"(14, 20, 80)",full,st30/40/0,False
-23.5,-20900.0,-1.84,21714.0,0,4,5274,-8631.0,3min,rsirev,"(14, 20, 80)",full,st30/60/0,False
-58.9,-53264.0,-5.17,55029.0,0,4,6892,-24075.0,3min,rsirev,"(14, 20, 80)",full,trail0/0/2.0,False
-41.9,-37238.0,-2.6,38256.0,0,4,5788,-14796.0,3min,rsirev,"(14, 20, 80)",full,trail0/0/3.0,False
-33.4,-29380.0,-1.44,30898.0,0,4,4395,-10168.0,3min,rsirev,"(14, 20, 80)",full,trail0/0/5.0,False
-20.7,-15863.0,-0.97,18772.0,0,4,767,-7228.0,3min,rsirev,"(14, 25, 75)",rth,eod0/0/0,False
-16.1,-12323.0,-0.9,14768.0,1,4,767,-6778.0,3min,rsirev,"(14, 25, 75)",rth,eod0/0/0,True
-15.8,-12131.0,-4.15,12237.0,0,4,3779,-4336.0,3min,rsirev,"(14, 25, 75)",rth,st10/20/0,False
-14.5,-11099.0,-2.86,11501.0,0,4,3661,-3608.0,3min,rsirev,"(14, 25, 75)",rth,st10/40/0,False
-12.5,-9564.0,-2.06,10255.0,0,4,3534,-3455.0,3min,rsirev,"(14, 25, 75)",rth,st10/60/0,False
-12.5,-9623.0,-2.42,10458.0,0,4,3530,-3469.0,3min,rsirev,"(14, 25, 75)",rth,st20/20/0,False
-11.9,-9169.0,-1.72,10483.0,0,4,3307,-3603.0,3min,rsirev,"(14, 25, 75)",rth,st20/40/0,False
-13.9,-10660.0,-1.79,11776.0,0,4,3124,-3979.0,3min,rsirev,"(14, 25, 75)",rth,st20/60/0,False
-8.7,-6709.0,-1.42,7428.0,0,4,3356,-3521.0,3min,rsirev,"(14, 25, 75)",rth,st30/20/0,False
-12.4,-9522.0,-1.53,10661.0,1,4,3055,-4057.0,3min,rsirev,"(14, 25, 75)",rth,st30/40/0,False
-15.4,-11839.0,-1.66,12811.0,0,4,2840,-5443.0,3min,rsirev,"(14, 25, 75)",rth,st30/60/0,False
-32.4,-24816.0,-3.18,27126.0,0,4,2982,-11370.0,3min,rsirev,"(14, 25, 75)",rth,trail0/0/2.0,False
-21.6,-16609.0,-1.52,18679.0,0,4,2367,-7301.0,3min,rsirev,"(14, 25, 75)",rth,trail0/0/3.0,False
-27.3,-21004.0,-1.54,21441.0,0,4,1720,-6873.0,3min,rsirev,"(14, 25, 75)",rth,trail0/0/5.0,False
-16.2,-11510.0,-1.1,13100.0,0,4,712,-5162.0,3min,rsirev,"(14, 25, 75)",morning,eod0/0/0,False
-16.0,-11413.0,-1.17,13264.0,0,4,712,-4849.0,3min,rsirev,"(14, 25, 75)",morning,eod0/0/0,True
-8.5,-6035.0,-3.1,6088.0,0,4,1877,-2155.0,3min,rsirev,"(14, 25, 75)",morning,st10/20/0,False
-6.7,-4740.0,-1.79,5348.0,1,4,1822,-2398.0,3min,rsirev,"(14, 25, 75)",morning,st10/40/0,False
-6.8,-4876.0,-1.56,5211.0,0,4,1785,-2710.0,3min,rsirev,"(14, 25, 75)",morning,st10/60/0,False
-7.6,-5409.0,-1.92,5908.0,0,4,1770,-2234.0,3min,rsirev,"(14, 25, 75)",morning,st20/20/0,False
-7.7,-5492.0,-1.49,6361.0,1,4,1673,-3387.0,3min,rsirev,"(14, 25, 75)",morning,st20/40/0,False
-7.7,-5511.0,-1.31,6629.0,1,4,1618,-4175.0,3min,rsirev,"(14, 25, 75)",morning,st20/60/0,False
-4.4,-3168.0,-0.95,3740.0,0,4,1686,-2130.0,3min,rsirev,"(14, 25, 75)",morning,st30/20/0,False
-6.3,-4519.0,-1.08,5745.0,1,4,1561,-2444.0,3min,rsirev,"(14, 25, 75)",morning,st30/40/0,False
-7.5,-5365.0,-1.12,6941.0,2,4,1486,-3643.0,3min,rsirev,"(14, 25, 75)",morning,st30/60/0,False
-18.2,-12974.0,-2.18,15008.0,0,4,1436,-6410.0,3min,rsirev,"(14, 25, 75)",morning,trail0/0/2.0,False
-20.4,-14570.0,-1.86,15800.0,0,4,1196,-7706.0,3min,rsirev,"(14, 25, 75)",morning,trail0/0/3.0,False
-24.6,-17540.0,-1.8,18285.0,0,4,967,-7478.0,3min,rsirev,"(14, 25, 75)",morning,trail0/0/5.0,False
-0.2,-162.0,-0.02,5004.0,1,4,715,-2165.0,3min,rsirev,"(14, 25, 75)",afternoon,eod0/0/0,False
3.3,2335.0,0.29,3106.0,2,4,715,-1140.0,3min,rsirev,"(14, 25, 75)",afternoon,eod0/0/0,True
-8.7,-6219.0,-3.07,6339.0,0,4,1908,-2372.0,3min,rsirev,"(14, 25, 75)",afternoon,st10/20/0,False
-9.2,-6545.0,-2.47,6820.0,0,4,1855,-2668.0,3min,rsirev,"(14, 25, 75)",afternoon,st10/40/0,False
-8.8,-6291.0,-2.08,6693.0,0,4,1792,-2827.0,3min,rsirev,"(14, 25, 75)",afternoon,st10/60/0,False
-5.9,-4241.0,-1.61,4691.0,0,4,1774,-1319.0,3min,rsirev,"(14, 25, 75)",afternoon,st20/20/0,False
-6.3,-4497.0,-1.29,5073.0,0,4,1671,-1690.0,3min,rsirev,"(14, 25, 75)",afternoon,st20/40/0,False
-9.0,-6434.0,-1.68,7021.0,0,4,1582,-3073.0,3min,rsirev,"(14, 25, 75)",afternoon,st20/60/0,False
-4.7,-3396.0,-1.07,3616.0,1,4,1694,-1603.0,3min,rsirev,"(14, 25, 75)",afternoon,st30/20/0,False
-6.2,-4429.0,-1.06,4746.0,0,4,1554,-1725.0,3min,rsirev,"(14, 25, 75)",afternoon,st30/40/0,False
-8.0,-5715.0,-1.23,6123.0,1,4,1461,-2664.0,3min,rsirev,"(14, 25, 75)",afternoon,st30/60/0,False
-17.5,-12532.0,-2.57,13414.0,0,4,1605,-5572.0,3min,rsirev,"(14, 25, 75)",afternoon,trail0/0/2.0,False
-3.6,-2565.0,-0.39,3414.0,1,4,1304,-3010.0,3min,rsirev,"(14, 25, 75)",afternoon,trail0/0/3.0,False
1.8,1254.0,0.15,5008.0,1,4,1036,-2302.0,3min,rsirev,"(14, 25, 75)",afternoon,trail0/0/5.0,False
5.9,5482.0,0.19,11083.0,3,4,925,-7044.0,3min,rsirev,"(14, 25, 75)",full,eod0/0/0,False
1.3,1099.0,0.2,2733.0,2,4,926,-672.0,3min,rsirev,"(14, 25, 75)",full,eod0/0/0,True
-40.2,-37216.0,-6.26,37171.0,0,4,12180,-14425.0,3min,rsirev,"(14, 25, 75)",full,st10/20/0,False
-37.6,-34460.0,-4.47,34409.0,0,4,11089,-10852.0,3min,rsirev,"(14, 25, 75)",full,st10/40/0,False
-33.5,-30631.0,-3.31,30929.0,0,4,10314,-10311.0,3min,rsirev,"(14, 25, 75)",full,st10/60/0,False
-38.2,-35207.0,-4.42,35394.0,0,4,10757,-12087.0,3min,rsirev,"(14, 25, 75)",full,st20/20/0,False
-38.5,-35311.0,-3.57,35529.0,0,4,9412,-14988.0,3min,rsirev,"(14, 25, 75)",full,st20/40/0,False
-40.5,-36869.0,-3.3,36928.0,0,4,8492,-14905.0,3min,rsirev,"(14, 25, 75)",full,st20/60/0,False
-29.8,-27342.0,-2.98,27306.0,0,4,9717,-9651.0,3min,rsirev,"(14, 25, 75)",full,st30/20/0,False
-36.0,-32948.0,-2.83,33222.0,0,4,8238,-13728.0,3min,rsirev,"(14, 25, 75)",full,st30/40/0,False
-37.7,-34170.0,-2.56,34797.0,0,4,7329,-13023.0,3min,rsirev,"(14, 25, 75)",full,st30/60/0,False
-87.3,-80183.0,-6.59,81309.0,0,4,11054,-31398.0,3min,rsirev,"(14, 25, 75)",full,trail0/0/2.0,False
-66.0,-59939.0,-3.7,60892.0,0,4,8617,-22627.0,3min,rsirev,"(14, 25, 75)",full,trail0/0/3.0,False
-39.9,-35573.0,-1.55,36138.0,0,4,5612,-13184.0,3min,rsirev,"(14, 25, 75)",full,trail0/0/5.0,False
11.0,8505.0,0.47,7756.0,2,4,774,-943.0,3min,rsimom,"(7, 40, 60)",rth,eod0/0/0,False
-1.2,-939.0,-0.16,4231.0,2,4,774,-2276.0,3min,rsimom,"(7, 40, 60)",rth,eod0/0/0,True
-59.9,-46502.0,-8.01,46628.0,0,4,13356,-15053.0,3min,rsimom,"(7, 40, 60)",rth,st10/20/0,False
-45.1,-34975.0,-4.57,34994.0,0,4,11638,-12052.0,3min,rsimom,"(7, 40, 60)",rth,st10/40/0,False
-35.7,-27717.0,-3.2,27751.0,0,4,10285,-8450.0,3min,rsimom,"(7, 40, 60)",rth,st10/60/0,False
-44.5,-34564.0,-4.71,34731.0,0,4,10895,-13578.0,3min,rsimom,"(7, 40, 60)",rth,st20/20/0,False
-26.4,-20490.0,-2.26,21020.0,1,4,8814,-9043.0,3min,rsimom,"(7, 40, 60)",rth,st20/40/0,False
-24.6,-19103.0,-1.87,19486.0,0,4,7524,-9004.0,3min,rsimom,"(7, 40, 60)",rth,st20/60/0,False
-37.8,-29301.0,-3.51,29466.0,0,4,9212,-10895.0,3min,rsimom,"(7, 40, 60)",rth,st30/20/0,False
-13.6,-10536.0,-1.05,12916.0,1,4,7141,-7084.0,3min,rsimom,"(7, 40, 60)",rth,st30/40/0,False
-7.0,-5446.0,-0.47,9581.0,1,4,5973,-3301.0,3min,rsimom,"(7, 40, 60)",rth,st30/60/0,False
-86.8,-67620.0,-4.93,68272.0,0,4,7837,-23334.0,3min,rsimom,"(7, 40, 60)",rth,trail0/0/2.0,False
-33.0,-25723.0,-1.75,26183.0,0,4,4115,-9000.0,3min,rsimom,"(7, 40, 60)",rth,trail0/0/3.0,False
10.8,8370.0,0.5,8769.0,2,4,2113,-2307.0,3min,rsimom,"(7, 40, 60)",rth,trail0/0/5.0,False
-0.5,-379.0,-0.03,11376.0,1,4,773,-3149.0,3min,rsimom,"(7, 40, 60)",morning,eod0/0/0,False
-1.2,-921.0,-0.16,4212.0,2,4,773,-2276.0,3min,rsimom,"(7, 40, 60)",morning,eod0/0/0,True
-29.9,-23134.0,-5.73,23316.0,0,4,6765,-8200.0,3min,rsimom,"(7, 40, 60)",morning,st10/20/0,False
-21.4,-16567.0,-3.24,16842.0,0,4,6090,-6138.0,3min,rsimom,"(7, 40, 60)",morning,st10/40/0,False
-16.8,-12966.0,-2.18,13417.0,0,4,5510,-3771.0,3min,rsimom,"(7, 40, 60)",morning,st10/60/0,False
-22.5,-17382.0,-3.37,17615.0,0,4,5764,-8501.0,3min,rsimom,"(7, 40, 60)",morning,st20/20/0,False
-12.5,-9697.0,-1.49,10898.0,1,4,4837,-6269.0,3min,rsimom,"(7, 40, 60)",morning,st20/40/0,False
-15.3,-11828.0,-1.6,12796.0,0,4,4244,-7443.0,3min,rsimom,"(7, 40, 60)",morning,st20/60/0,False
-22.6,-17438.0,-2.89,17657.0,0,4,5012,-8607.0,3min,rsimom,"(7, 40, 60)",morning,st30/20/0,False
-11.0,-8467.0,-1.13,9811.0,1,4,4044,-4915.0,3min,rsimom,"(7, 40, 60)",morning,st30/40/0,False
-9.8,-7538.0,-0.9,9520.0,1,4,3461,-4525.0,3min,rsimom,"(7, 40, 60)",morning,st30/60/0,False
-45.9,-35482.0,-3.35,35561.0,0,4,3830,-15361.0,3min,rsimom,"(7, 40, 60)",morning,trail0/0/2.0,False
-16.5,-12785.0,-1.12,13104.0,0,4,2138,-4970.0,3min,rsimom,"(7, 40, 60)",morning,trail0/0/3.0,False
5.3,4073.0,0.33,5240.0,2,4,1261,-139.0,3min,rsimom,"(7, 40, 60)",morning,trail0/0/5.0,False
-0.9,-647.0,-0.06,6062.0,2,4,758,-3252.0,3min,rsimom,"(7, 40, 60)",afternoon,eod0/0/0,False
-4.2,-3213.0,-0.81,5345.0,2,4,758,-3831.0,3min,rsimom,"(7, 40, 60)",afternoon,eod0/0/0,True
-31.8,-24151.0,-6.11,24364.0,0,4,6664,-8598.0,3min,rsimom,"(7, 40, 60)",afternoon,st10/20/0,False
-25.4,-19269.0,-3.64,19378.0,0,4,5753,-7153.0,3min,rsimom,"(7, 40, 60)",afternoon,st10/40/0,False
-23.8,-18093.0,-3.04,18232.0,0,4,5225,-6768.0,3min,rsimom,"(7, 40, 60)",afternoon,st10/60/0,False
-24.1,-18307.0,-3.69,18421.0,0,4,5269,-7454.0,3min,rsimom,"(7, 40, 60)",afternoon,st20/20/0,False
-14.6,-11108.0,-1.78,11499.0,0,4,4250,-4588.0,3min,rsimom,"(7, 40, 60)",afternoon,st20/40/0,False
-11.4,-8652.0,-1.25,9353.0,0,4,3686,-3792.0,3min,rsimom,"(7, 40, 60)",afternoon,st20/60/0,False
-17.1,-12943.0,-2.42,13073.0,0,4,4411,-5643.0,3min,rsimom,"(7, 40, 60)",afternoon,st30/20/0,False
-6.3,-4803.0,-0.74,5731.0,1,4,3411,-3813.0,3min,rsimom,"(7, 40, 60)",afternoon,st30/40/0,False
-3.9,-2940.0,-0.41,5088.0,1,4,2927,-3303.0,3min,rsimom,"(7, 40, 60)",afternoon,st30/60/0,False
-43.1,-32917.0,-4.17,33780.0,0,4,4259,-13760.0,3min,rsimom,"(7, 40, 60)",afternoon,trail0/0/2.0,False
-21.2,-16067.0,-1.9,16744.0,0,4,2378,-8037.0,3min,rsimom,"(7, 40, 60)",afternoon,trail0/0/3.0,False
-17.8,-13479.0,-1.37,13699.0,0,4,1436,-4422.0,3min,rsimom,"(7, 40, 60)",afternoon,trail0/0/5.0,False
0.3,244.0,0.01,19236.0,2,4,937,-9109.0,3min,rsimom,"(7, 40, 60)",full,eod0/0/0,False
-1.0,-940.0,-0.3,1721.0,1,4,938,-920.0,3min,rsimom,"(7, 40, 60)",full,eod0/0/0,True
-120.8,-112818.0,-9.86,113139.0,0,4,35726,-43927.0,3min,rsimom,"(7, 40, 60)",full,st10/20/0,False
-85.8,-80304.0,-5.84,80226.0,0,4,28716,-32552.0,3min,rsimom,"(7, 40, 60)",full,st10/40/0,False
-62.8,-58737.0,-3.9,58642.0,0,4,24680,-20921.0,3min,rsimom,"(7, 40, 60)",full,st10/60/0,False
-89.3,-83491.0,-6.17,84122.0,0,4,26574,-36586.0,3min,rsimom,"(7, 40, 60)",full,st20/20/0,False
-51.6,-48322.0,-3.15,48294.0,0,4,20079,-24922.0,3min,rsimom,"(7, 40, 60)",full,st20/40/0,False
-33.2,-31147.0,-1.83,31997.0,0,4,16625,-19615.0,3min,rsimom,"(7, 40, 60)",full,st20/60/0,False
-69.2,-64569.0,-4.37,64972.0,0,4,21726,-27528.0,3min,rsimom,"(7, 40, 60)",full,st30/20/0,False
-34.0,-31905.0,-1.86,33580.0,1,4,15848,-13578.0,3min,rsimom,"(7, 40, 60)",full,st30/40/0,False
-9.2,-8614.0,-0.45,18541.0,2,4,12838,-8386.0,3min,rsimom,"(7, 40, 60)",full,st30/60/0,False
-221.2,-207244.0,-9.44,207103.0,0,4,30401,-75511.0,3min,rsimom,"(7, 40, 60)",full,trail0/0/2.0,False
-94.0,-87922.0,-3.77,87784.0,0,4,15384,-34102.0,3min,rsimom,"(7, 40, 60)",full,trail0/0/3.0,False
-18.3,-16967.0,-0.67,21995.0,2,4,6789,-18663.0,3min,rsimom,"(7, 40, 60)",full,trail0/0/5.0,False
-12.6,-9772.0,-0.54,15947.0,1,4,774,-9456.0,3min,rsimom,"(7, 45, 55)",rth,eod0/0/0,False
1.3,1033.0,0.19,2845.0,2,4,774,-1257.0,3min,rsimom,"(7, 45, 55)",rth,eod0/0/0,True
-57.6,-44736.0,-7.84,45045.0,0,4,13687,-17772.0,3min,rsimom,"(7, 45, 55)",rth,st10/20/0,False
-39.2,-30452.0,-4.14,30489.0,0,4,11820,-12824.0,3min,rsimom,"(7, 45, 55)",rth,st10/40/0,False
-37.4,-29060.0,-3.38,29004.0,0,4,10408,-10546.0,3min,rsimom,"(7, 45, 55)",rth,st10/60/0,False
-46.0,-35716.0,-4.93,36053.0,0,4,10821,-14120.0,3min,rsimom,"(7, 45, 55)",rth,st20/20/0,False
-31.7,-24577.0,-2.76,24891.0,0,4,8784,-10737.0,3min,rsimom,"(7, 45, 55)",rth,st20/40/0,False
-27.6,-21435.0,-2.07,22162.0,0,4,7498,-8684.0,3min,rsimom,"(7, 45, 55)",rth,st20/60/0,False
-33.9,-26305.0,-3.19,27252.0,0,4,9029,-11381.0,3min,rsimom,"(7, 45, 55)",rth,st30/20/0,False
-15.7,-12187.0,-1.2,15369.0,1,4,7044,-5680.0,3min,rsimom,"(7, 45, 55)",rth,st30/40/0,False
-12.2,-9449.0,-0.82,14285.0,1,4,5895,-4029.0,3min,rsimom,"(7, 45, 55)",rth,st30/60/0,False
-86.4,-67205.0,-5.02,69598.0,0,4,7633,-24802.0,3min,rsimom,"(7, 45, 55)",rth,trail0/0/2.0,False
-35.4,-27599.0,-2.09,28889.0,0,4,3959,-11839.0,3min,rsimom,"(7, 45, 55)",rth,trail0/0/3.0,False
3.1,2386.0,0.16,6263.0,1,4,2094,-1306.0,3min,rsimom,"(7, 45, 55)",rth,trail0/0/5.0,False
-11.4,-8782.0,-0.67,15168.0,1,4,773,-7222.0,3min,rsimom,"(7, 45, 55)",morning,eod0/0/0,False
1.4,1046.0,0.2,2833.0,2,4,773,-1257.0,3min,rsimom,"(7, 45, 55)",morning,eod0/0/0,True
-29.0,-22451.0,-5.56,22579.0,0,4,6937,-9805.0,3min,rsimom,"(7, 45, 55)",morning,st10/20/0,False
-21.6,-16697.0,-3.25,16733.0,0,4,6197,-7569.0,3min,rsimom,"(7, 45, 55)",morning,st10/40/0,False
-20.4,-15804.0,-2.62,15850.0,0,4,5604,-5800.0,3min,rsimom,"(7, 45, 55)",morning,st10/60/0,False
-25.0,-19287.0,-3.74,19332.0,0,4,5740,-9022.0,3min,rsimom,"(7, 45, 55)",morning,st20/20/0,False
-17.8,-13731.0,-2.12,14737.0,0,4,4834,-8602.0,3min,rsimom,"(7, 45, 55)",morning,st20/40/0,False
-19.3,-14892.0,-1.96,15442.0,0,4,4227,-8053.0,3min,rsimom,"(7, 45, 55)",morning,st20/60/0,False
-21.2,-16390.0,-2.76,17440.0,1,4,4898,-8786.0,3min,rsimom,"(7, 45, 55)",morning,st30/20/0,False
-12.0,-9305.0,-1.25,12337.0,1,4,3967,-6947.0,3min,rsimom,"(7, 45, 55)",morning,st30/40/0,False
-13.2,-10174.0,-1.2,12288.0,1,4,3410,-5459.0,3min,rsimom,"(7, 45, 55)",morning,st30/60/0,False
-49.4,-38186.0,-3.67,40540.0,0,4,3736,-18519.0,3min,rsimom,"(7, 45, 55)",morning,trail0/0/2.0,False
-15.7,-12147.0,-1.2,15073.0,1,4,2036,-5295.0,3min,rsimom,"(7, 45, 55)",morning,trail0/0/3.0,False
-5.9,-4541.0,-0.41,10599.0,1,4,1248,-4075.0,3min,rsimom,"(7, 45, 55)",morning,trail0/0/5.0,False
1.8,1381.0,0.13,6958.0,1,4,758,-3428.0,3min,rsimom,"(7, 45, 55)",afternoon,eod0/0/0,False
-1.5,-1162.0,-0.32,3065.0,2,4,758,-2460.0,3min,rsimom,"(7, 45, 55)",afternoon,eod0/0/0,True
-30.2,-22931.0,-5.75,23148.0,0,4,6836,-8211.0,3min,rsimom,"(7, 45, 55)",afternoon,st10/20/0,False
-19.4,-14746.0,-2.76,14838.0,0,4,5854,-5772.0,3min,rsimom,"(7, 45, 55)",afternoon,st10/40/0,False
-20.6,-15641.0,-2.65,15740.0,0,4,5226,-5969.0,3min,rsimom,"(7, 45, 55)",afternoon,st10/60/0,False
-22.2,-16850.0,-3.37,17241.0,0,4,5230,-5639.0,3min,rsimom,"(7, 45, 55)",afternoon,st20/20/0,False
-14.3,-10851.0,-1.76,11326.0,0,4,4222,-3620.0,3min,rsimom,"(7, 45, 55)",afternoon,st20/40/0,False
-8.2,-6191.0,-0.89,7581.0,0,4,3659,-2551.0,3min,rsimom,"(7, 45, 55)",afternoon,st20/60/0,False
-14.9,-11313.0,-2.1,11849.0,0,4,4348,-4529.0,3min,rsimom,"(7, 45, 55)",afternoon,st30/20/0,False
-7.9,-5979.0,-0.91,6755.0,1,4,3367,-3592.0,3min,rsimom,"(7, 45, 55)",afternoon,st30/40/0,False
-5.5,-4206.0,-0.57,5765.0,1,4,2898,-2563.0,3min,rsimom,"(7, 45, 55)",afternoon,st30/60/0,False
-37.4,-28456.0,-3.57,29497.0,0,4,4140,-12336.0,3min,rsimom,"(7, 45, 55)",afternoon,trail0/0/2.0,False
-12.6,-9533.0,-1.1,10579.0,1,4,2319,-7219.0,3min,rsimom,"(7, 45, 55)",afternoon,trail0/0/3.0,False
-3.9,-2987.0,-0.31,7392.0,1,4,1411,-3131.0,3min,rsimom,"(7, 45, 55)",afternoon,trail0/0/5.0,False
23.2,21701.0,0.72,9304.0,4,4,937,1029.0,3min,rsimom,"(7, 45, 55)",full,eod0/0/0,False
-0.2,-171.0,-0.06,1695.0,1,4,938,-744.0,3min,rsimom,"(7, 45, 55)",full,eod0/0/0,True
-123.2,-115173.0,-9.95,115233.0,0,4,35934,-46818.0,3min,rsimom,"(7, 45, 55)",full,st10/20/0,False
-78.4,-73263.0,-5.3,72996.0,0,4,28879,-34968.0,3min,rsimom,"(7, 45, 55)",full,st10/40/0,False
-64.1,-60045.0,-3.84,60185.0,0,4,24635,-26510.0,3min,rsimom,"(7, 45, 55)",full,st10/60/0,False
-94.0,-87695.0,-6.58,87882.0,0,4,26156,-37050.0,3min,rsimom,"(7, 45, 55)",full,st20/20/0,False
-62.3,-58235.0,-3.81,58272.0,0,4,19932,-26786.0,3min,rsimom,"(7, 45, 55)",full,st20/40/0,False
-38.4,-35937.0,-2.06,36351.0,0,4,16483,-17179.0,3min,rsimom,"(7, 45, 55)",full,st20/60/0,False
-74.4,-69417.0,-4.67,70638.0,0,4,21198,-31842.0,3min,rsimom,"(7, 45, 55)",full,st30/20/0,False
-47.3,-44287.0,-2.61,46690.0,0,4,15540,-19528.0,3min,rsimom,"(7, 45, 55)",full,st30/40/0,False
-27.4,-25594.0,-1.34,29469.0,0,4,12627,-9736.0,3min,rsimom,"(7, 45, 55)",full,st30/60/0,False
-220.3,-205960.0,-9.45,206016.0,0,4,29680,-77637.0,3min,rsimom,"(7, 45, 55)",full,trail0/0/2.0,False
-95.6,-89330.0,-4.09,89518.0,0,4,14909,-36876.0,3min,rsimom,"(7, 45, 55)",full,trail0/0/3.0,False
-10.8,-9989.0,-0.41,22248.0,1,4,6696,-16010.0,3min,rsimom,"(7, 45, 55)",full,trail0/0/5.0,False
27.0,20936.0,1.19,5919.0,3,4,774,-171.0,3min,rsimom,"(14, 40, 60)",rth,eod0/0/0,False
16.3,12617.0,1.45,1707.0,3,4,774,-459.0,3min,rsimom,"(14, 40, 60)",rth,eod0/0/0,True
-36.2,-28055.0,-5.84,28813.0,0,4,9137,-11280.0,3min,rsimom,"(14, 40, 60)",rth,st10/20/0,False
-34.9,-27103.0,-4.46,28084.0,0,4,8195,-10200.0,3min,rsimom,"(14, 40, 60)",rth,st10/40/0,False
-26.7,-20760.0,-2.95,22323.0,0,4,7620,-7509.0,3min,rsimom,"(14, 40, 60)",rth,st10/60/0,False
-36.0,-28036.0,-4.4,28877.0,0,4,7978,-11908.0,3min,rsimom,"(14, 40, 60)",rth,st20/20/0,False
-31.5,-24499.0,-3.05,25635.0,0,4,6669,-11007.0,3min,rsimom,"(14, 40, 60)",rth,st20/40/0,False
-31.0,-24146.0,-2.63,25419.0,0,4,5974,-10371.0,3min,rsimom,"(14, 40, 60)",rth,st20/60/0,False
-26.6,-20724.0,-2.83,21603.0,0,4,7037,-10320.0,3min,rsimom,"(14, 40, 60)",rth,st30/20/0,False
-26.8,-20876.0,-2.4,22371.0,1,4,5626,-10628.0,3min,rsimom,"(14, 40, 60)",rth,st30/40/0,False
-18.7,-14591.0,-1.44,16387.0,0,4,4928,-7278.0,3min,rsimom,"(14, 40, 60)",rth,st30/60/0,False
-72.9,-56645.0,-5.03,57032.0,0,4,6398,-20629.0,3min,rsimom,"(14, 40, 60)",rth,trail0/0/2.0,False
-27.9,-21725.0,-1.51,22824.0,0,4,4109,-10647.0,3min,rsimom,"(14, 40, 60)",rth,trail0/0/3.0,False
