name,imp,W,pull,stop,tgt,htf,n,tr_day,wr,to%,net,per_day,per_trade,maxDD,worst_month,months
i5.0_w4_p0.118_s10.0_t60.0_htf60,5.0,4,0.118,10.0,60.0,60,6403,92.8,33.5,36.1,-5628.0,-81.6,-0.88,11641.0,-231.0,"{'2025-12': -231.0, '2026-01': -205.0, '2026-02': 170.0}"
i5.0_w4_p0.118_s14.0_t24.0_htf0,5.0,4,0.118,14.0,24.0,0,10058,145.8,44.4,26.0,-3223.0,-46.7,-0.32,8004.0,-178.0,"{'2025-12': -178.0, '2026-01': -151.0, '2026-02': 170.0}"
i5.0_w4_p0.118_s14.0_t24.0_htf30,5.0,4,0.118,14.0,24.0,30,6037,87.5,46.3,30.3,3627.0,52.6,0.6,5908.0,-102.0,"{'2025-12': -102.0, '2026-01': -80.0, '2026-02': 319.0}"
i5.0_w4_p0.118_s14.0_t24.0_htf60,5.0,4,0.118,14.0,24.0,60,6405,92.8,46.8,29.8,6716.0,97.3,1.05,6805.0,-102.0,"{'2025-12': -102.0, '2026-01': -72.0, '2026-02': 439.0}"
i5.0_w4_p0.118_s14.0_t40.0_htf0,5.0,4,0.118,14.0,40.0,0,9412,136.4,39.4,36.2,-1840.0,-26.7,-0.2,7397.0,-239.0,"{'2025-12': -239.0, '2026-01': -26.0, '2026-02': 141.0}"
i5.0_w4_p0.118_s14.0_t40.0_htf30,5.0,4,0.118,14.0,40.0,30,5742,83.2,40.6,41.0,-2011.0,-29.1,-0.35,7929.0,-174.0,"{'2025-12': -174.0, '2026-01': -113.0, '2026-02': 176.0}"
i5.0_w4_p0.118_s14.0_t40.0_htf60,5.0,4,0.118,14.0,40.0,60,6104,88.5,40.3,40.3,-2317.0,-33.6,-0.38,9415.0,-242.0,"{'2025-12': -242.0, '2026-01': -120.0, '2026-02': 226.0}"
i5.0_w4_p0.118_s14.0_t60.0_htf0,5.0,4,0.118,14.0,60.0,0,8967,130.0,37.6,42.8,-3561.0,-51.6,-0.4,9930.0,-208.0,"{'2025-12': -208.0, '2026-01': -116.0, '2026-02': 142.0}"
i5.0_w4_p0.118_s14.0_t60.0_htf30,5.0,4,0.118,14.0,60.0,30,5610,81.3,38.6,46.3,-6866.0,-99.5,-1.22,9706.0,-189.0,"{'2025-12': -189.0, '2026-01': -145.0, '2026-02': 20.0}"
i5.0_w4_p0.118_s14.0_t60.0_htf60,5.0,4,0.118,14.0,60.0,60,5962,86.4,38.0,45.5,-7828.0,-113.5,-1.31,10819.0,-295.0,"{'2025-12': -295.0, '2026-01': -142.0, '2026-02': 61.0}"
i5.0_w4_p0.236_s5.0_t24.0_htf0,5.0,4,0.236,5.0,24.0,0,10626,154.0,29.9,12.8,3490.0,50.6,0.33,8949.0,-181.0,"{'2025-12': 36.0, '2026-01': -181.0, '2026-02': 313.0}"
i5.0_w4_p0.236_s5.0_t24.0_htf30,5.0,4,0.236,5.0,24.0,30,6650,96.4,27.6,13.0,-7929.0,-114.9,-1.19,9672.0,-187.0,"{'2025-12': -165.0, '2026-01': -187.0, '2026-02': 3.0}"
i5.0_w4_p0.236_s5.0_t24.0_htf60,5.0,4,0.236,5.0,24.0,60,7035,102.0,28.1,13.0,-5985.0,-86.7,-0.85,9239.0,-189.0,"{'2025-12': -189.0, '2026-01': -178.0, '2026-02': 93.0}"
i5.0_w4_p0.236_s5.0_t40.0_htf0,5.0,4,0.236,5.0,40.0,0,10153,147.1,26.8,19.3,11042.0,160.0,1.09,6910.0,-103.0,"{'2025-12': 232.0, '2026-01': -103.0, '2026-02': 388.0}"
i5.0_w4_p0.236_s5.0_t40.0_htf30,5.0,4,0.236,5.0,40.0,30,6535,94.7,23.7,18.9,-10539.0,-152.7,-1.61,12425.0,-210.0,"{'2025-12': -210.0, '2026-01': -205.0, '2026-02': -51.0}"
i5.0_w4_p0.236_s5.0_t40.0_htf60,5.0,4,0.236,5.0,40.0,60,6911,100.2,23.9,18.9,-8893.0,-128.9,-1.29,10949.0,-247.0,"{'2025-12': -247.0, '2026-01': -181.0, '2026-02': 21.0}"
i5.0_w4_p0.236_s5.0_t60.0_htf0,5.0,4,0.236,5.0,60.0,0,9830,142.5,26.2,23.7,15568.0,225.6,1.58,3521.0,18.0,"{'2025-12': 267.0, '2026-01': 18.0, '2026-02': 418.0}"
i5.0_w4_p0.236_s5.0_t60.0_htf30,5.0,4,0.236,5.0,60.0,30,6471,93.8,22.9,21.7,-10310.0,-149.4,-1.59,12524.0,-202.0,"{'2025-12': -194.0, '2026-01': -202.0, '2026-02': -57.0}"
i5.0_w4_p0.236_s5.0_t60.0_htf60,5.0,4,0.236,5.0,60.0,60,6859,99.4,22.9,21.9,-9503.0,-137.7,-1.39,11626.0,-243.0,"{'2025-12': -243.0, '2026-01': -180.0, '2026-02': -9.0}"
i5.0_w4_p0.236_s8.0_t24.0_htf0,5.0,4,0.236,8.0,24.0,0,10328,149.7,35.5,18.1,-4489.0,-65.1,-0.43,11870.0,-267.0,"{'2025-12': -138.0, '2026-01': -267.0, '2026-02': 211.0}"
i5.0_w4_p0.236_s8.0_t24.0_htf30,5.0,4,0.236,8.0,24.0,30,6329,91.7,34.4,19.2,-8682.0,-125.8,-1.37,10342.0,-193.0,"{'2025-12': -193.0, '2026-01': -190.0, '2026-02': -4.0}"
i5.0_w4_p0.236_s8.0_t24.0_htf60,5.0,4,0.236,8.0,24.0,60,6650,96.4,35.3,19.3,-6481.0,-93.9,-0.97,10121.0,-238.0,"{'2025-12': -238.0, '2026-01': -184.0, '2026-02': 118.0}"
i5.0_w4_p0.236_s8.0_t40.0_htf0,5.0,4,0.236,8.0,40.0,0,9767,141.6,31.6,25.8,609.0,8.8,0.06,9509.0,-210.0,"{'2025-12': -38.0, '2026-01': -210.0, '2026-02': 283.0}"
i5.0_w4_p0.236_s8.0_t40.0_htf30,5.0,4,0.236,8.0,40.0,30,6156,89.2,29.8,26.5,-12465.0,-180.6,-2.02,13995.0,-261.0,"{'2025-12': -261.0, '2026-01': -220.0, '2026-02': -74.0}"
i5.0_w4_p0.236_s8.0_t40.0_htf60,5.0,4,0.236,8.0,40.0,60,6470,93.8,30.6,26.8,-10628.0,-154.0,-1.64,12410.0,-330.0,"{'2025-12': -330.0, '2026-01': -191.0, '2026-02': 26.0}"
i5.0_w4_p0.236_s8.0_t60.0_htf0,5.0,4,0.236,8.0,60.0,0,9402,136.3,30.9,31.2,2648.0,38.4,0.28,8834.0,-182.0,"{'2025-12': 46.0, '2026-01': -182.0, '2026-02': 270.0}"
i5.0_w4_p0.236_s8.0_t60.0_htf30,5.0,4,0.236,8.0,60.0,30,6077,88.1,28.6,30.1,-13763.0,-199.5,-2.26,15901.0,-234.0,"{'2025-12': -234.0, '2026-01': -225.0, '2026-02': -144.0}"
i5.0_w4_p0.236_s8.0_t60.0_htf60,5.0,4,0.236,8.0,60.0,60,6402,92.8,29.3,30.5,-11631.0,-168.6,-1.82,13595.0,-307.0,"{'2025-12': -307.0, '2026-01': -203.0, '2026-02': -22.0}"
i5.0_w4_p0.236_s10.0_t24.0_htf0,5.0,4,0.236,10.0,24.0,0,10093,146.3,38.2,21.2,-9955.0,-144.3,-0.99,13264.0,-299.0,"{'2025-12': -203.0, '2026-01': -299.0, '2026-02': 70.0}"
i5.0_w4_p0.236_s10.0_t24.0_htf30,5.0,4,0.236,10.0,24.0,30,6115,88.6,38.1,23.1,-8468.0,-122.7,-1.38,10716.0,-205.0,"{'2025-12': -205.0, '2026-01': -196.0, '2026-02': 22.0}"
i5.0_w4_p0.236_s10.0_t24.0_htf60,5.0,4,0.236,10.0,24.0,60,6417,93.0,38.7,23.3,-7098.0,-102.9,-1.11,10537.0,-250.0,"{'2025-12': -250.0, '2026-01': -195.0, '2026-02': 114.0}"
i5.0_w4_p0.236_s10.0_t40.0_htf0,5.0,4,0.236,10.0,40.0,0,9505,137.8,34.2,29.5,-4685.0,-67.9,-0.49,9984.0,-207.0,"{'2025-12': -91.0, '2026-01': -207.0, '2026-02': 101.0}"
i5.0_w4_p0.236_s10.0_t40.0_htf30,5.0,4,0.236,10.0,40.0,30,5911,85.7,33.5,31.4,-10527.0,-152.6,-1.78,12735.0,-260.0,"{'2025-12': -260.0, '2026-01': -226.0, '2026-02': 11.0}"
i5.0_w4_p0.236_s10.0_t40.0_htf60,5.0,4,0.236,10.0,40.0,60,6206,89.9,33.5,31.8,-12792.0,-185.4,-2.06,14024.0,-344.0,"{'2025-12': -344.0, '2026-01': -207.0, '2026-02': -36.0}"
i5.0_w4_p0.236_s10.0_t60.0_htf0,5.0,4,0.236,10.0,60.0,0,9127,132.3,33.1,35.1,-2542.0,-36.8,-0.28,9683.0,-182.0,"{'2025-12': -14.0, '2026-01': -182.0, '2026-02': 103.0}"
i5.0_w4_p0.236_s10.0_t60.0_htf30,5.0,4,0.236,10.0,60.0,30,5818,84.3,32.0,35.6,-13261.0,-192.2,-2.28,15340.0,-255.0,"{'2025-12': -224.0, '2026-01': -255.0, '2026-02': -99.0}"
i5.0_w4_p0.236_s10.0_t60.0_htf60,5.0,4,0.236,10.0,60.0,60,6133,88.9,32.0,35.6,-13890.0,-201.3,-2.26,15691.0,-310.0,"{'2025-12': -310.0, '2026-01': -228.0, '2026-02': -86.0}"
i5.0_w4_p0.236_s14.0_t24.0_htf0,5.0,4,0.236,14.0,24.0,0,9676,140.2,41.7,27.1,-20949.0,-303.6,-2.17,21803.0,-380.0,"{'2025-12': -379.0, '2026-01': -380.0, '2026-02': -161.0}"
i5.0_w4_p0.236_s14.0_t24.0_htf30,5.0,4,0.236,14.0,24.0,30,5756,83.4,42.8,30.4,-10346.0,-149.9,-1.8,11116.0,-224.0,"{'2025-12': -224.0, '2026-01': -199.0, '2026-02': -38.0}"
i5.0_w4_p0.236_s14.0_t24.0_htf60,5.0,4,0.236,14.0,24.0,60,6070,88.0,44.1,30.4,-6069.0,-88.0,-1.0,9595.0,-231.0,"{'2025-12': -231.0, '2026-01': -169.0, '2026-02': 114.0}"
i5.0_w4_p0.236_s14.0_t40.0_htf0,5.0,4,0.236,14.0,40.0,0,9083,131.6,37.4,36.8,-17258.0,-250.1,-1.9,18762.0,-337.0,"{'2025-12': -244.0, '2026-01': -337.0, '2026-02': -160.0}"
i5.0_w4_p0.236_s14.0_t40.0_htf30,5.0,4,0.236,14.0,40.0,30,5512,79.9,38.0,40.0,-12548.0,-181.9,-2.28,13894.0,-273.0,"{'2025-12': -273.0, '2026-01': -246.0, '2026-02': -40.0}"
i5.0_w4_p0.236_s14.0_t40.0_htf60,5.0,4,0.236,14.0,40.0,60,5810,84.2,38.4,40.5,-12922.0,-187.3,-2.22,13837.0,-311.0,"{'2025-12': -311.0, '2026-01': -230.0, '2026-02': -42.0}"
i5.0_w4_p0.236_s14.0_t60.0_htf0,5.0,4,0.236,14.0,60.0,0,8616,124.9,36.4,43.5,-14386.0,-208.5,-1.67,16854.0,-348.0,"{'2025-12': -167.0, '2026-01': -348.0, '2026-02': -91.0}"
i5.0_w4_p0.236_s14.0_t60.0_htf30,5.0,4,0.236,14.0,60.0,30,5394,78.2,36.2,45.1,-17304.0,-250.8,-3.21,19039.0,-268.0,"{'2025-12': -252.0, '2026-01': -268.0, '2026-02': -232.0}"
i5.0_w4_p0.236_s14.0_t60.0_htf60,5.0,4,0.236,14.0,60.0,60,5718,82.9,36.5,45.2,-16162.0,-234.2,-2.83,17642.0,-326.0,"{'2025-12': -326.0, '2026-01': -236.0, '2026-02': -160.0}"
i5.0_w4_p0.382_s5.0_t24.0_htf0,5.0,4,0.382,5.0,24.0,0,9940,144.1,27.8,12.8,-9250.0,-134.1,-0.93,12093.0,-235.0,"{'2025-12': -61.0, '2026-01': -235.0, '2026-02': -82.0}"
i5.0_w4_p0.382_s5.0_t24.0_htf30,5.0,4,0.382,5.0,24.0,30,5950,86.2,24.8,12.6,-15372.0,-222.8,-2.58,16362.0,-261.0,"{'2025-12': -234.0, '2026-01': -261.0, '2026-02': -172.0}"
i5.0_w4_p0.382_s5.0_t24.0_htf60,5.0,4,0.382,5.0,24.0,60,6400,92.8,25.5,12.5,-13762.0,-199.4,-2.15,14447.0,-214.0,"{'2025-12': -214.0, '2026-01': -208.0, '2026-02': -178.0}"
i5.0_w4_p0.382_s5.0_t40.0_htf0,5.0,4,0.382,5.0,40.0,0,9456,137.0,25.1,18.9,-3214.0,-46.6,-0.34,8386.0,-165.0,"{'2025-12': 41.0, '2026-01': -165.0, '2026-02': 12.0}"
i5.0_w4_p0.382_s5.0_t40.0_htf30,5.0,4,0.382,5.0,40.0,30,5829,84.5,21.5,17.7,-17961.0,-260.3,-3.08,19377.0,-271.0,"{'2025-12': -263.0, '2026-01': -271.0, '2026-02': -246.0}"
i5.0_w4_p0.382_s5.0_t40.0_htf60,5.0,4,0.382,5.0,40.0,60,6262,90.8,22.2,18.2,-15827.0,-229.4,-2.53,16843.0,-267.0,"{'2025-12': -267.0, '2026-01': -216.0, '2026-02': -214.0}"
i5.0_w4_p0.382_s5.0_t60.0_htf0,5.0,4,0.382,5.0,60.0,0,9194,133.2,24.5,22.8,860.0,12.5,0.09,7922.0,-144.0,"{'2025-12': 77.0, '2026-01': -144.0, '2026-02': 131.0}"
i5.0_w4_p0.382_s5.0_t60.0_htf30,5.0,4,0.382,5.0,60.0,30,5791,83.9,20.6,20.1,-17445.0,-252.8,-3.01,19101.0,-284.0,"{'2025-12': -248.0, '2026-01': -284.0, '2026-02': -223.0}"
i5.0_w4_p0.382_s5.0_t60.0_htf60,5.0,4,0.382,5.0,60.0,60,6226,90.2,21.3,20.8,-15070.0,-218.4,-2.42,16420.0,-268.0,"{'2025-12': -268.0, '2026-01': -197.0, '2026-02': -203.0}"
i5.0_w4_p0.382_s8.0_t24.0_htf0,5.0,4,0.382,8.0,24.0,0,9556,138.5,34.1,18.8,-13689.0,-198.4,-1.43,15455.0,-243.0,"{'2025-12': -184.0, '2026-01': -243.0, '2026-02': -162.0}"
i5.0_w4_p0.382_s8.0_t24.0_htf30,5.0,4,0.382,8.0,24.0,30,5678,82.3,31.5,19.1,-16764.0,-243.0,-2.95,17555.0,-280.0,"{'2025-12': -268.0, '2026-01': -280.0, '2026-02': -183.0}"
i5.0_w4_p0.382_s8.0_t24.0_htf60,5.0,4,0.382,8.0,24.0,60,6085,88.2,32.5,19.1,-15024.0,-217.7,-2.47,15471.0,-282.0,"{'2025-12': -282.0, '2026-01': -230.0, '2026-02': -153.0}"
i5.0_w4_p0.382_s8.0_t40.0_htf0,5.0,4,0.382,8.0,40.0,0,9016,130.7,31.1,26.6,-6055.0,-87.7,-0.67,10254.0,-209.0,"{'2025-12': -30.0, '2026-01': -209.0, '2026-02': -2.0}"
i5.0_w4_p0.382_s8.0_t40.0_htf30,5.0,4,0.382,8.0,40.0,30,5538,80.3,27.7,26.2,-19660.0,-284.9,-3.55,20602.0,-317.0,"{'2025-12': -317.0, '2026-01': -280.0, '2026-02': -265.0}"
i5.0_w4_p0.382_s8.0_t40.0_htf60,5.0,4,0.382,8.0,40.0,60,5910,85.7,28.3,26.3,-18631.0,-270.0,-3.15,19379.0,-344.0,"{'2025-12': -344.0, '2026-01': -246.0, '2026-02': -237.0}"
i5.0_w4_p0.382_s8.0_t60.0_htf0,5.0,4,0.382,8.0,60.0,0,8719,126.4,30.5,31.8,-3303.0,-47.9,-0.38,9602.0,-170.0,"{'2025-12': -12.0, '2026-01': -170.0, '2026-02': 55.0}"
i5.0_w4_p0.382_s8.0_t60.0_htf30,5.0,4,0.382,8.0,60.0,30,5483,79.5,26.6,29.3,-20117.0,-291.6,-3.67,21422.0,-321.0,"{'2025-12': -291.0, '2026-01': -321.0, '2026-02': -260.0}"
i5.0_w4_p0.382_s8.0_t60.0_htf60,5.0,4,0.382,8.0,60.0,60,5860,84.9,27.2,29.6,-18536.0,-268.6,-3.16,19618.0,-322.0,"{'2025-12': -322.0, '2026-01': -244.0, '2026-02': -253.0}"
i5.0_w4_p0.382_s10.0_t24.0_htf0,5.0,4,0.382,10.0,24.0,0,9342,135.4,37.1,22.4,-18128.0,-262.7,-1.94,19237.0,-301.0,"{'2025-12': -216.0, '2026-01': -301.0, '2026-02': -258.0}"
i5.0_w4_p0.382_s10.0_t24.0_htf30,5.0,4,0.382,10.0,24.0,30,5474,79.3,35.2,23.2,-16512.0,-239.3,-3.02,17302.0,-275.0,"{'2025-12': -229.0, '2026-01': -275.0, '2026-02': -210.0}"
i5.0_w4_p0.382_s10.0_t24.0_htf60,5.0,4,0.382,10.0,24.0,60,5870,85.1,36.4,23.3,-14333.0,-207.7,-2.44,14861.0,-274.0,"{'2025-12': -274.0, '2026-01': -219.0, '2026-02': -143.0}"
i5.0_w4_p0.382_s10.0_t40.0_htf0,5.0,4,0.382,10.0,40.0,0,8754,126.9,33.9,31.1,-10584.0,-153.4,-1.21,12726.0,-251.0,"{'2025-12': -125.0, '2026-01': -251.0, '2026-02': -70.0}"
i5.0_w4_p0.382_s10.0_t40.0_htf30,5.0,4,0.382,10.0,40.0,30,5315,77.0,31.1,31.4,-20052.0,-290.6,-3.77,21063.0,-300.0,"{'2025-12': -272.0, '2026-01': -300.0, '2026-02': -295.0}"
i5.0_w4_p0.382_s10.0_t40.0_htf60,5.0,4,0.382,10.0,40.0,60,5683,82.4,31.7,31.4,-19229.0,-278.7,-3.38,19863.0,-353.0,"{'2025-12': -353.0, '2026-01': -248.0, '2026-02': -253.0}"
i5.0_w4_p0.382_s10.0_t60.0_htf0,5.0,4,0.382,10.0,60.0,0,8381,121.5,33.4,37.1,-5585.0,-80.9,-0.67,9592.0,-189.0,"{'2025-12': -58.0, '2026-01': -189.0, '2026-02': 18.0}"
i5.0_w4_p0.382_s10.0_t60.0_htf30,5.0,4,0.382,10.0,60.0,30,5245,76.0,29.8,35.1,-21107.0,-305.9,-4.02,22206.0,-322.0,"{'2025-12': -276.0, '2026-01': -322.0, '2026-02': -312.0}"
i5.0_w4_p0.382_s10.0_t60.0_htf60,5.0,4,0.382,10.0,60.0,60,5617,81.4,30.5,35.3,-19552.0,-283.4,-3.48,20479.0,-351.0,"{'2025-12': -351.0, '2026-01': -237.0, '2026-02': -280.0}"
i5.0_w4_p0.382_s14.0_t24.0_htf0,5.0,4,0.382,14.0,24.0,0,8925,129.3,40.8,29.2,-27461.0,-398.0,-3.08,28096.0,-444.0,"{'2025-12': -343.0, '2026-01': -395.0, '2026-02': -444.0}"
i5.0_w4_p0.382_s14.0_t24.0_htf30,5.0,4,0.382,14.0,24.0,30,5148,74.6,41.0,32.1,-15429.0,-223.6,-3.0,16042.0,-242.0,"{'2025-12': -222.0, '2026-01': -242.0, '2026-02': -206.0}"
i5.0_w4_p0.382_s14.0_t24.0_htf60,5.0,4,0.382,14.0,24.0,60,5518,80.0,41.7,31.5,-14197.0,-205.8,-2.57,14407.0,-283.0,"{'2025-12': -283.0, '2026-01': -208.0, '2026-02': -142.0}"
i5.0_w4_p0.382_s14.0_t40.0_htf0,5.0,4,0.382,14.0,40.0,0,8294,120.2,37.1,39.0,-20360.0,-295.1,-2.45,21464.0,-374.0,"{'2025-12': -291.0, '2026-01': -374.0, '2026-02': -213.0}"
i5.0_w4_p0.382_s14.0_t40.0_htf30,5.0,4,0.382,14.0,40.0,30,4960,71.9,36.9,41.8,-18541.0,-268.7,-3.74,19812.0,-294.0,"{'2025-12': -239.0, '2026-01': -294.0, '2026-02': -265.0}"
i5.0_w4_p0.382_s14.0_t40.0_htf60,5.0,4,0.382,14.0,40.0,60,5302,76.8,36.9,41.3,-18920.0,-274.2,-3.57,19469.0,-334.0,"{'2025-12': -334.0, '2026-01': -245.0, '2026-02': -258.0}"
i5.0_w4_p0.382_s14.0_t60.0_htf0,5.0,4,0.382,14.0,60.0,0,7931,114.9,36.7,45.6,-14428.0,-209.1,-1.82,16944.0,-311.0,"{'2025-12': -134.0, '2026-01': -311.0, '2026-02': -158.0}"
i5.0_w4_p0.382_s14.0_t60.0_htf30,5.0,4,0.382,14.0,60.0,30,4877,70.7,35.6,46.5,-19678.0,-285.2,-4.03,20958.0,-313.0,"{'2025-12': -260.0, '2026-01': -313.0, '2026-02': -276.0}"
i5.0_w4_p0.382_s14.0_t60.0_htf60,5.0,4,0.382,14.0,60.0,60,5215,75.6,35.5,46.1,-20268.0,-293.7,-3.89,21164.0,-362.0,"{'2025-12': -362.0, '2026-01': -232.0, '2026-02': -307.0}"
i5.0_w4_p0.5_s5.0_t24.0_htf0,5.0,4,0.5,5.0,24.0,0,9279,134.5,27.0,12.7,-13127.0,-190.2,-1.41,15708.0,-257.0,"{'2025-12': -99.0, '2026-01': -257.0, '2026-02': -190.0}"
i5.0_w4_p0.5_s5.0_t24.0_htf30,5.0,4,0.5,5.0,24.0,30,5290,76.7,24.1,12.6,-16325.0,-236.6,-3.09,17340.0,-291.0,"{'2025-12': -171.0, '2026-01': -234.0, '2026-02': -291.0}"
i5.0_w4_p0.5_s5.0_t24.0_htf60,5.0,4,0.5,5.0,24.0,60,5689,82.4,24.5,12.2,-15693.0,-227.4,-2.76,16614.0,-284.0,"{'2025-12': -193.0, '2026-01': -200.0, '2026-02': -284.0}"
i5.0_w4_p0.5_s5.0_t40.0_htf0,5.0,4,0.5,5.0,40.0,0,8887,128.8,24.3,18.8,-8474.0,-122.8,-0.95,12186.0,-209.0,"{'2025-12': -45.0, '2026-01': -209.0, '2026-02': -91.0}"
i5.0_w4_p0.5_s5.0_t40.0_htf30,5.0,4,0.5,5.0,40.0,30,5199,75.3,20.9,17.4,-18642.0,-270.2,-3.59,19659.0,-326.0,"{'2025-12': -227.0, '2026-01': -251.0, '2026-02': -326.0}"
i5.0_w4_p0.5_s5.0_t40.0_htf60,5.0,4,0.5,5.0,40.0,60,5575,80.8,21.2,17.4,-17438.0,-252.7,-3.13,18636.0,-294.0,"{'2025-12': -261.0, '2026-01': -209.0, '2026-02': -294.0}"
i5.0_w4_p0.5_s5.0_t60.0_htf0,5.0,4,0.5,5.0,60.0,0,8681,125.8,23.8,22.4,-4880.0,-70.7,-0.56,9444.0,-166.0,"{'2025-12': 27.0, '2026-01': -166.0, '2026-02': -45.0}"
i5.0_w4_p0.5_s5.0_t60.0_htf30,5.0,4,0.5,5.0,60.0,30,5172,75.0,20.1,19.8,-18139.0,-262.9,-3.51,19479.0,-324.0,"{'2025-12': -218.0, '2026-01': -239.0, '2026-02': -324.0}"
i5.0_w4_p0.5_s5.0_t60.0_htf60,5.0,4,0.5,5.0,60.0,60,5541,80.3,20.3,19.9,-16763.0,-242.9,-3.03,18254.0,-280.0,"{'2025-12': -265.0, '2026-01': -193.0, '2026-02': -280.0}"
i5.0_w4_p0.5_s8.0_t24.0_htf0,5.0,4,0.5,8.0,24.0,0,8831,128.0,34.2,19.5,-12700.0,-184.1,-1.44,15202.0,-208.0,"{'2025-12': -129.0, '2026-01': -202.0, '2026-02': -208.0}"
i5.0_w4_p0.5_s8.0_t24.0_htf30,5.0,4,0.5,8.0,24.0,30,5027,72.9,31.4,19.9,-17499.0,-253.6,-3.48,18612.0,-285.0,"{'2025-12': -202.0, '2026-01': -263.0, '2026-02': -285.0}"
i5.0_w4_p0.5_s8.0_t24.0_htf60,5.0,4,0.5,8.0,24.0,60,5391,78.1,32.0,19.6,-15806.0,-229.1,-2.93,16625.0,-286.0,"{'2025-12': -189.0, '2026-01': -206.0, '2026-02': -286.0}"
i5.0_w4_p0.5_s8.0_t40.0_htf0,5.0,4,0.5,8.0,40.0,0,8350,121.0,30.9,27.3,-9480.0,-137.4,-1.14,12476.0,-161.0,"{'2025-12': -97.0, '2026-01': -161.0, '2026-02': -144.0}"
i5.0_w4_p0.5_s8.0_t40.0_htf30,5.0,4,0.5,8.0,40.0,30,4912,71.2,27.6,26.4,-20809.0,-301.6,-4.24,21849.0,-330.0,"{'2025-12': -287.0, '2026-01': -286.0, '2026-02': -330.0}"
i5.0_w4_p0.5_s8.0_t40.0_htf60,5.0,4,0.5,8.0,40.0,60,5252,76.1,28.2,26.7,-18821.0,-272.8,-3.58,20066.0,-318.0,"{'2025-12': -267.0, '2026-01': -236.0, '2026-02': -318.0}"
i5.0_w4_p0.5_s8.0_t60.0_htf0,5.0,4,0.5,8.0,60.0,0,8097,117.3,30.0,31.8,-7343.0,-106.4,-0.91,11038.0,-165.0,"{'2025-12': 1.0, '2026-01': -130.0, '2026-02': -165.0}"
i5.0_w4_p0.5_s8.0_t60.0_htf30,5.0,4,0.5,8.0,60.0,30,4873,70.6,26.7,29.6,-20236.0,-293.3,-4.15,21464.0,-327.0,"{'2025-12': -263.0, '2026-01': -284.0, '2026-02': -327.0}"
i5.0_w4_p0.5_s8.0_t60.0_htf60,5.0,4,0.5,8.0,60.0,60,5207,75.5,27.4,30.1,-17634.0,-255.6,-3.39,19167.0,-305.0,"{'2025-12': -240.0, '2026-01': -222.0, '2026-02': -305.0}"
i5.0_w4_p0.5_s10.0_t24.0_htf0,5.0,4,0.5,10.0,24.0,0,8594,124.6,37.3,23.2,-15972.0,-231.5,-1.86,18076.0,-278.0,"{'2025-12': -188.0, '2026-01': -221.0, '2026-02': -278.0}"
i5.0_w4_p0.5_s10.0_t24.0_htf30,5.0,4,0.5,10.0,24.0,30,4889,70.9,34.9,24.1,-18167.0,-263.3,-3.72,19209.0,-287.0,"{'2025-12': -224.0, '2026-01': -270.0, '2026-02': -287.0}"
i5.0_w4_p0.5_s10.0_t24.0_htf60,5.0,4,0.5,10.0,24.0,60,5244,76.0,35.4,23.8,-16306.0,-236.3,-3.11,17074.0,-252.0,"{'2025-12': -248.0, '2026-01': -213.0, '2026-02': -252.0}"
i5.0_w4_p0.5_s10.0_t40.0_htf0,5.0,4,0.5,10.0,40.0,0,8084,117.2,34.2,32.2,-8844.0,-128.2,-1.09,11533.0,-187.0,"{'2025-12': -137.0, '2026-01': -187.0, '2026-02': -57.0}"
i5.0_w4_p0.5_s10.0_t40.0_htf30,5.0,4,0.5,10.0,40.0,30,4757,68.9,30.9,31.7,-21526.0,-312.0,-4.53,22454.0,-338.0,"{'2025-12': -313.0, '2026-01': -287.0, '2026-02': -338.0}"
i5.0_w4_p0.5_s10.0_t40.0_htf60,5.0,4,0.5,10.0,40.0,60,5080,73.6,31.3,32.2,-19534.0,-283.1,-3.85,20641.0,-329.0,"{'2025-12': -329.0, '2026-01': -229.0, '2026-02': -305.0}"
i5.0_w4_p0.5_s10.0_t60.0_htf0,5.0,4,0.5,10.0,60.0,0,7811,113.2,33.8,37.8,-4546.0,-65.9,-0.58,8348.0,-143.0,"{'2025-12': -20.0, '2026-01': -143.0, '2026-02': -18.0}"
i5.0_w4_p0.5_s10.0_t60.0_htf30,5.0,4,0.5,10.0,60.0,30,4709,68.2,29.9,35.3,-21445.0,-310.8,-4.55,22672.0,-352.0,"{'2025-12': -288.0, '2026-01': -290.0, '2026-02': -352.0}"
i5.0_w4_p0.5_s10.0_t60.0_htf60,5.0,4,0.5,10.0,60.0,60,5032,72.9,30.4,36.2,-18828.0,-272.9,-3.74,20240.0,-311.0,"{'2025-12': -311.0, '2026-01': -211.0, '2026-02': -310.0}"
i5.0_w4_p0.5_s14.0_t24.0_htf0,5.0,4,0.5,14.0,24.0,0,8225,119.2,41.9,29.6,-19506.0,-282.7,-2.37,20916.0,-331.0,"{'2025-12': -234.0, '2026-01': -273.0, '2026-02': -331.0}"
i5.0_w4_p0.5_s14.0_t24.0_htf30,5.0,4,0.5,14.0,24.0,30,4609,66.8,40.2,32.1,-17851.0,-258.7,-3.87,18808.0,-304.0,"{'2025-12': -199.0, '2026-01': -304.0, '2026-02': -257.0}"
