per_day,total,sharpe,maxDD,pos_yrs,n_yrs,n,worst_yr,tf,combo,logic,sess,exit
-3.7,-2534.0,-0.47,3602.0,1,4,2116,-1926.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",and,morning,st20/60/0
-19.8,-13602.0,-3.07,14450.0,0,4,3133,-6610.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",and,morning,st30/20/0
-5.8,-3986.0,-0.77,4243.0,0,4,2262,-1590.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",and,morning,st30/40/0
-4.3,-2974.0,-0.51,3708.0,0,4,1838,-1017.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",and,morning,st30/60/0
-15.5,-10621.0,-1.66,12273.0,0,4,1362,-4397.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",and,morning,trail0/0/2.0
3.3,2272.0,0.25,4470.0,3,4,1012,-1721.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",and,morning,trail0/0/3.0
10.6,7275.0,0.69,4170.0,3,4,851,-1825.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",and,morning,trail0/0/5.0
36.9,28533.0,1.63,6878.0,4,4,774,3670.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,rth,eod0/0/0
-53.5,-41602.0,-7.54,42128.0,0,4,11231,-17569.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,rth,st10/20/0
-25.7,-19943.0,-2.88,20552.0,0,4,8732,-7342.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,rth,st10/40/0
-18.6,-14509.0,-1.88,15421.0,0,4,7546,-6324.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,rth,st10/60/0
-47.2,-36718.0,-5.16,37069.0,0,4,9633,-18468.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,rth,st20/20/0
-18.9,-14669.0,-1.79,16334.0,1,4,7048,-6637.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,rth,st20/40/0
-14.1,-11008.0,-1.22,11796.0,0,4,5798,-5473.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,rth,st20/60/0
-41.6,-32439.0,-3.95,33065.0,0,4,8837,-16352.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,rth,st30/20/0
-15.7,-12201.0,-1.28,13612.0,1,4,6224,-5911.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,rth,st30/40/0
-9.9,-7730.0,-0.73,8972.0,0,4,4978,-3792.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,rth,st30/60/0
-58.4,-45428.0,-4.36,45395.0,0,4,4686,-19469.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,rth,trail0/0/2.0
-16.3,-12686.0,-0.9,15375.0,0,4,3203,-5986.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,rth,trail0/0/3.0
9.8,7616.0,0.44,4843.0,3,4,1941,-1191.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,rth,trail0/0/5.0
19.5,15082.0,1.17,3472.0,4,4,772,232.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,morning,eod0/0/0
-27.1,-20933.0,-5.48,21330.0,0,4,5931,-9917.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,morning,st10/20/0
-10.7,-8241.0,-1.7,8713.0,0,4,4685,-3720.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,morning,st10/40/0
-6.4,-4958.0,-0.88,6642.0,1,4,4085,-2650.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,morning,st10/60/0
-26.4,-20423.0,-4.07,21364.0,0,4,5132,-12478.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,morning,st20/20/0
-6.9,-5345.0,-0.91,6178.0,1,4,3817,-4241.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,morning,st20/40/0
-3.3,-2530.0,-0.38,5406.0,1,4,3200,-2744.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,morning,st20/60/0
-20.6,-15907.0,-2.83,17289.0,0,4,4743,-9423.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,morning,st30/20/0
-2.0,-1572.0,-0.24,2948.0,2,4,3418,-1526.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,morning,st30/40/0
-1.1,-845.0,-0.12,3306.0,1,4,2779,-853.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,morning,st30/60/0
-23.1,-17850.0,-2.31,19401.0,0,4,2310,-9494.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,morning,trail0/0/2.0
6.1,4724.0,0.44,5610.0,3,4,1647,-668.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,morning,trail0/0/3.0
18.5,14325.0,1.16,3102.0,3,4,1164,-585.0,3min,"bbbreak(50, 2.0)&bbbreak(20, 2.0)",or,morning,trail0/0/5.0
1.7,516.0,0.1,4501.0,2,4,299,-1693.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,rth,eod0/0/0
-9.5,-2864.0,-3.81,2908.0,0,4,613,-1056.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,rth,st10/20/0
-3.0,-912.0,-0.9,1344.0,1,4,544,-611.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,rth,st10/40/0
0.9,279.0,0.22,842.0,2,4,520,-230.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,rth,st10/60/0
-10.4,-3108.0,-3.25,3246.0,0,4,555,-1542.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,rth,st20/20/0
-4.5,-1362.0,-1.13,2040.0,1,4,474,-1039.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,rth,st20/40/0
0.0,5.0,0.0,1098.0,2,4,448,-597.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,rth,st20/60/0
-7.8,-2335.0,-2.05,2774.0,1,4,525,-1192.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,rth,st30/20/0
-5.1,-1543.0,-1.11,2437.0,1,4,441,-1207.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,rth,st30/40/0
1.1,322.0,0.19,1154.0,2,4,411,-758.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,rth,st30/60/0
-10.9,-3269.0,-1.74,4434.0,1,4,377,-2670.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,rth,trail0/0/2.0
-1.7,-511.0,-0.18,3641.0,2,4,353,-2182.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,rth,trail0/0/3.0
-9.4,-2834.0,-0.73,4655.0,2,4,324,-3351.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,rth,trail0/0/5.0
1.0,179.0,0.06,3791.0,2,4,182,-1730.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,morning,eod0/0/0
-9.2,-1682.0,-3.65,1913.0,0,4,375,-765.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,morning,st10/20/0
-1.8,-337.0,-0.57,1036.0,1,4,328,-401.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,morning,st10/40/0
0.9,159.0,0.21,707.0,1,4,308,-237.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,morning,st10/60/0
-9.5,-1738.0,-2.95,1989.0,0,4,340,-835.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,morning,st20/20/0
-3.6,-666.0,-0.97,1159.0,1,4,285,-382.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,morning,st20/40/0
0.1,20.0,0.02,880.0,1,4,265,-196.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,morning,st20/60/0
-4.4,-812.0,-1.2,1409.0,1,4,316,-372.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,morning,st30/20/0
-2.9,-533.0,-0.67,1326.0,2,4,261,-527.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,morning,st30/40/0
2.8,512.0,0.5,927.0,2,4,237,-248.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,morning,st30/60/0
-7.4,-1359.0,-1.18,2536.0,2,4,205,-1465.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,morning,trail0/0/2.0
6.2,1130.0,0.63,1758.0,2,4,193,-965.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,morning,trail0/0/3.0
2.4,439.0,0.19,2281.0,2,4,184,-1005.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",and,morning,trail0/0/5.0
7.0,5439.0,0.3,11456.0,2,4,774,-3805.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,rth,eod0/0/0
-44.9,-34934.0,-6.51,34957.0,0,4,10918,-12914.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,rth,st10/20/0
-22.5,-17533.0,-2.5,17808.0,0,4,9109,-7391.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,rth,st10/40/0
-16.4,-12774.0,-1.61,13995.0,0,4,8135,-5953.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,rth,st10/60/0
-41.9,-32633.0,-4.86,32616.0,0,4,9279,-14915.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,rth,st20/20/0
-20.0,-15524.0,-1.86,15729.0,0,4,7347,-5038.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,rth,st20/40/0
-13.1,-10197.0,-1.09,12327.0,1,4,6291,-4597.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,rth,st20/60/0
-35.2,-27368.0,-3.55,27400.0,0,4,8304,-11933.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,rth,st30/20/0
-18.8,-14644.0,-1.53,14864.0,0,4,6336,-5297.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,rth,st30/40/0
-14.3,-11141.0,-1.06,13243.0,1,4,5286,-4131.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,rth,st30/60/0
-54.4,-42232.0,-3.78,45025.0,0,4,5120,-18345.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,rth,trail0/0/2.0
-24.1,-18746.0,-1.29,22301.0,0,4,3562,-8518.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,rth,trail0/0/3.0
0.0,32.0,0.0,9237.0,2,4,2064,-6881.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,rth,trail0/0/5.0
8.8,6832.0,0.52,7133.0,2,4,773,-4299.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,morning,eod0/0/0
-25.5,-19737.0,-5.21,19819.0,0,4,5706,-8047.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,morning,st10/20/0
-11.5,-8922.0,-1.78,9375.0,0,4,4836,-3413.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,morning,st10/40/0
-7.5,-5799.0,-1.0,7825.0,1,4,4336,-2812.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,morning,st10/60/0
-26.0,-20090.0,-3.95,20147.0,0,4,4947,-9410.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,morning,st20/20/0
-10.3,-7976.0,-1.27,8693.0,0,4,3994,-3212.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,morning,st20/40/0
-5.1,-3972.0,-0.56,6981.0,1,4,3458,-1913.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,morning,st20/60/0
-23.3,-18032.0,-3.12,18250.0,0,4,4460,-6711.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,morning,st30/20/0
-6.6,-5122.0,-0.72,5718.0,0,4,3497,-3193.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,morning,st30/40/0
-5.4,-4155.0,-0.53,5554.0,0,4,2968,-2041.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,morning,st30/60/0
-22.0,-17028.0,-1.95,19277.0,0,4,2492,-6986.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,morning,trail0/0/2.0
2.4,1859.0,0.16,5604.0,3,4,1776,-3959.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,morning,trail0/0/3.0
2.7,2066.0,0.16,7081.0,2,4,1215,-4800.0,3min,"bbbreak(50, 2.0)&rsirev(14, 30, 70)",or,morning,trail0/0/5.0
9.0,2125.0,0.49,2340.0,3,4,235,-163.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,rth,eod0/0/0
-10.1,-2384.0,-3.94,2371.0,0,4,500,-815.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,rth,st10/20/0
-7.8,-1840.0,-2.29,1852.0,0,4,454,-703.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,rth,st10/40/0
-6.4,-1501.0,-1.6,2216.0,0,4,435,-758.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,rth,st10/60/0
-13.3,-3128.0,-3.88,3123.0,0,4,451,-1195.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,rth,st20/20/0
-10.8,-2537.0,-2.57,2573.0,0,4,399,-1069.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,rth,st20/40/0
-10.7,-2516.0,-2.08,2652.0,1,4,378,-1285.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,rth,st20/60/0
-14.5,-3417.0,-3.4,3393.0,0,4,428,-1288.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,rth,st30/20/0
-11.6,-2717.0,-2.3,2732.0,0,4,362,-1181.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,rth,st30/40/0
-11.5,-2704.0,-1.91,2821.0,1,4,341,-1199.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,rth,st30/60/0
-16.8,-3940.0,-2.19,4125.0,0,4,309,-2203.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,rth,trail0/0/2.0
-8.1,-1913.0,-0.77,4806.0,2,4,278,-2299.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,rth,trail0/0/3.0
-19.0,-4464.0,-1.32,5199.0,0,4,258,-1383.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,rth,trail0/0/5.0
-4.0,-568.0,-0.24,4280.0,1,4,141,-1167.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,morning,eod0/0/0
-9.3,-1315.0,-3.57,1341.0,0,4,294,-399.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,morning,st10/20/0
-5.1,-720.0,-1.48,1031.0,1,4,265,-423.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,morning,st10/40/0
-2.4,-339.0,-0.59,1125.0,2,4,252,-350.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,morning,st10/60/0
-14.7,-2077.0,-4.18,2072.0,0,4,268,-924.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,morning,st20/20/0
-10.5,-1476.0,-2.47,1512.0,0,4,234,-784.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,morning,st20/40/0
-10.4,-1473.0,-2.06,1578.0,0,4,220,-711.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,morning,st20/60/0
-16.6,-2347.0,-3.82,2323.0,1,4,255,-1075.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,morning,st30/20/0
-12.2,-1724.0,-2.55,1739.0,0,4,209,-1043.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,morning,st30/40/0
-11.6,-1640.0,-2.01,1696.0,0,4,196,-970.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,morning,st30/60/0
-14.5,-2051.0,-1.89,2396.0,0,4,170,-956.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,morning,trail0/0/2.0
3.3,459.0,0.29,3417.0,2,4,150,-997.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,morning,trail0/0/3.0
-1.4,-203.0,-0.1,4170.0,1,4,142,-1106.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",and,morning,trail0/0/5.0
11.4,8848.0,0.5,11810.0,3,4,774,-1915.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,rth,eod0/0/0
-53.2,-41509.0,-7.33,41549.0,0,4,12306,-15680.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,rth,st10/20/0
-30.3,-23604.0,-3.31,23635.0,0,4,10300,-9479.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,rth,st10/40/0
-23.4,-18248.0,-2.19,18439.0,0,4,9083,-8757.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,rth,st10/60/0
-50.9,-39718.0,-5.24,39891.0,0,4,10613,-16519.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,rth,st20/20/0
-29.1,-22635.0,-2.58,23236.0,0,4,8385,-9086.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,rth,st20/40/0
-15.7,-12268.0,-1.24,15230.0,1,4,7065,-7233.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,rth,st20/60/0
-40.8,-31841.0,-3.76,32014.0,0,4,9490,-12920.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,rth,st30/20/0
-16.8,-13113.0,-1.32,13809.0,0,4,7201,-6496.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,rth,st30/40/0
-9.3,-7265.0,-0.66,11172.0,1,4,5927,-4810.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,rth,st30/60/0
-67.6,-52696.0,-4.32,54021.0,0,4,6203,-20038.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,rth,trail0/0/2.0
-26.9,-20916.0,-1.3,24447.0,0,4,3983,-7374.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,rth,trail0/0/3.0
4.5,3507.0,0.22,6814.0,2,4,2090,-3433.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,rth,trail0/0/5.0
5.8,4512.0,0.34,6872.0,2,4,774,-3418.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,morning,eod0/0/0
-29.6,-22959.0,-5.45,23181.0,0,4,6416,-9756.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,morning,st10/20/0
-18.2,-14107.0,-2.78,14333.0,0,4,5472,-5723.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,morning,st10/40/0
-14.0,-10832.0,-1.84,11896.0,1,4,4882,-6701.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,morning,st10/60/0
-30.6,-23686.0,-4.16,24143.0,0,4,5644,-11291.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,morning,st20/20/0
-17.7,-13706.0,-2.08,14489.0,1,4,4586,-5310.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,morning,st20/40/0
-10.6,-8177.0,-1.12,10991.0,1,4,3939,-4934.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,morning,st20/60/0
-25.1,-19467.0,-3.12,19912.0,0,4,5126,-8071.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,morning,st30/20/0
-12.3,-9568.0,-1.32,11070.0,0,4,4023,-4097.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,morning,st30/40/0
-6.3,-4884.0,-0.62,7287.0,2,4,3390,-3813.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,morning,st30/60/0
-35.9,-27852.0,-3.17,28816.0,0,4,3078,-11713.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,morning,trail0/0/2.0
-5.6,-4374.0,-0.37,7330.0,0,4,2049,-2249.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,morning,trail0/0/3.0
7.5,5825.0,0.48,5173.0,2,4,1256,-2057.0,3min,"bbbreak(50, 2.0)&rsirev(7, 20, 80)",or,morning,trail0/0/5.0
-10.4,-1406.0,-0.81,3170.0,1,4,135,-584.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",and,rth,eod0/0/0
-7.0,-951.0,-2.69,1107.0,1,4,287,-406.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",and,rth,st10/20/0
-3.9,-520.0,-1.05,1053.0,1,4,250,-441.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",and,rth,st10/40/0
-0.9,-125.0,-0.23,974.0,1,4,231,-438.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",and,rth,st10/60/0
-6.9,-926.0,-1.96,1415.0,1,4,253,-525.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",and,rth,st20/20/0
-2.3,-309.0,-0.54,973.0,1,4,207,-437.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",and,rth,st20/40/0
-1.8,-239.0,-0.37,1002.0,1,4,195,-623.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",and,rth,st20/60/0
-6.9,-936.0,-1.69,1307.0,1,4,240,-499.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",and,rth,st30/20/0
-2.6,-350.0,-0.52,1102.0,1,4,192,-571.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",and,rth,st30/40/0
-0.4,-60.0,-0.08,1039.0,2,4,178,-423.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",and,rth,st30/60/0
-14.5,-1959.0,-3.43,2297.0,0,4,159,-1010.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",and,rth,trail0/0/2.0
-8.2,-1106.0,-1.08,1663.0,1,4,149,-719.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",and,rth,trail0/0/3.0
-7.1,-958.0,-0.59,1824.0,1,4,140,-611.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",and,rth,trail0/0/5.0
23.1,17894.0,1.05,5187.0,3,4,774,-522.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,rth,eod0/0/0
-38.4,-29882.0,-6.15,29906.0,0,4,8840,-11974.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,rth,st10/20/0
-24.6,-19151.0,-3.1,19352.0,0,4,7689,-6761.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,rth,st10/40/0
-18.3,-14268.0,-1.95,16057.0,1,4,7008,-6011.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,rth,st10/60/0
-35.6,-27725.0,-4.53,27771.0,0,4,7418,-13046.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,rth,st20/20/0
-15.9,-12385.0,-1.65,12481.0,0,4,6102,-3987.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,rth,st20/40/0
-14.6,-11408.0,-1.33,12244.0,0,4,5382,-4186.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,rth,st20/60/0
-29.1,-22667.0,-3.31,22718.0,0,4,6670,-9948.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,rth,st30/20/0
-14.8,-11546.0,-1.4,11664.0,0,4,5281,-3520.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,rth,st30/40/0
-10.3,-8014.0,-0.84,11058.0,1,4,4549,-4357.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,rth,st30/60/0
-47.6,-37079.0,-3.52,37803.0,0,4,4470,-14486.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,rth,trail0/0/2.0
-24.4,-19009.0,-1.42,21124.0,0,4,3130,-11607.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,rth,trail0/0/3.0
-2.3,-1752.0,-0.11,11083.0,2,4,1860,-7625.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,rth,trail0/0/5.0
19.8,15197.0,1.24,2830.0,3,4,767,-321.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,morning,eod0/0/0
-24.0,-18408.0,-5.35,18424.0,0,4,4605,-7326.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,morning,st10/20/0
-17.8,-13686.0,-3.13,13853.0,0,4,4040,-4404.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,morning,st10/40/0
-14.0,-10781.0,-2.13,11281.0,0,4,3716,-5026.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,morning,st10/60/0
-23.8,-18258.0,-3.92,18365.0,0,4,3894,-8474.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,morning,st20/20/0
-14.5,-11099.0,-2.02,11241.0,0,4,3246,-3795.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,morning,st20/40/0
-13.5,-10401.0,-1.65,10610.0,0,4,2909,-3279.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,morning,st20/60/0
-21.9,-16848.0,-3.21,16885.0,0,4,3557,-7451.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,morning,st30/20/0
-14.8,-11379.0,-1.88,11494.0,0,4,2847,-3287.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,morning,st30/40/0
-12.1,-9297.0,-1.33,9407.0,0,4,2498,-4249.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,morning,st30/60/0
-23.3,-17911.0,-2.28,19251.0,0,4,2186,-6747.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,morning,trail0/0/2.0
-14.5,-11131.0,-1.07,13256.0,0,4,1634,-6651.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,morning,trail0/0/3.0
3.8,2899.0,0.26,5899.0,2,4,1131,-2170.0,3min,"bbbreak(50, 2.0)&zrev(20, 2.0)",or,morning,trail0/0/5.0
-4.0,-1410.0,-0.31,5021.0,2,4,351,-2141.0,3min,"bbbreak(50, 2.0)&zrev(60, 2.0)",and,rth,eod0/0/0
-6.8,-2385.0,-2.95,2551.0,0,4,611,-969.0,3min,"bbbreak(50, 2.0)&zrev(60, 2.0)",and,rth,st10/20/0
-4.6,-1622.0,-1.55,2121.0,1,4,553,-680.0,3min,"bbbreak(50, 2.0)&zrev(60, 2.0)",and,rth,st10/40/0
-4.3,-1496.0,-1.22,2089.0,1,4,542,-752.0,3min,"bbbreak(50, 2.0)&zrev(60, 2.0)",and,rth,st10/60/0
-7.7,-2719.0,-2.47,3190.0,1,4,537,-1534.0,3min,"bbbreak(50, 2.0)&zrev(60, 2.0)",and,rth,st20/20/0
