tag,side,entry_ts,exit_ts,entry_px,exit_px,stop_px,target_px,exit_reason,hold_bars_actual,pnl_pts,pnl_usd
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-03 02:30:00+00:00,2024-01-03 04:30:00+00:00,16525.885,16520.355,16600.885,16375.884999999998,timeout,4,5.529999999998836,10.319999999997671
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-03 05:00:00+00:00,2024-01-03 07:00:00+00:00,16519.116,16536.05,16594.116,16369.116000000002,timeout,4,-16.933999999997468,-34.60799999999494
HTF_30m_MOMx2_LONG_S75_T150,LONG,2024-01-03 06:00:00+00:00,2024-01-03 08:00:00+00:00,16531.001,16534.445,16456.001,16681.001,timeout,4,3.4439999999995052,6.14799999999901
HTF_30m_MOMx2_LONG_S75_T150,LONG,2024-01-03 06:30:00+00:00,2024-01-03 08:30:00+00:00,16539.725,16499.055,16464.725,16689.725,timeout,4,-40.669999999998254,-82.0799999999965
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-03 07:30:00+00:00,2024-01-03 09:30:00+00:00,16535.09,16468.335,16610.09,16385.09,timeout,4,66.75500000000102,132.77000000000203
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-03 08:00:00+00:00,2024-01-03 10:00:00+00:00,16534.225,16478.385,16609.225,16384.225,timeout,4,55.840000000000146,110.9400000000003
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-03 08:30:00+00:00,2024-01-03 10:30:00+00:00,16534.091,16483.035,16609.091,16384.091,timeout,4,51.056000000000495,101.372000000001
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-03 09:00:00+00:00,2024-01-03 11:00:00+00:00,16499.706,16470.91,16574.706,16349.705999999998,timeout,4,28.795999999998457,56.85199999999691
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-03 09:30:00+00:00,2024-01-03 11:30:00+00:00,16498.6,16473.905,16573.6,16348.599999999999,timeout,4,24.69499999999971,48.649999999999416
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-03 10:00:00+00:00,2024-01-03 12:00:00+00:00,16466.69,16442.13,16541.69,16316.689999999999,timeout,4,24.55999999999767,48.37999999999534
HTF_30m_MOMx2_LONG_S75_T150,LONG,2024-01-03 11:00:00+00:00,2024-01-03 13:00:00+00:00,16484.08,16464.35,16409.08,16634.08,timeout,4,-19.7300000000032,-40.200000000006405
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-03 13:00:00+00:00,2024-01-03 15:00:00+00:00,16433.229,16404.9,16508.229,16283.229,timeout,4,28.328999999997905,55.91799999999581
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-03 14:30:00+00:00,2024-01-03 16:30:00+00:00,16433.765,16388.945,16508.765,16283.765,timeout,4,44.81999999999971,88.89999999999942
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-03 17:00:00+00:00,2024-01-03 19:00:00+00:00,16387.731,16445.135,16462.731,16237.731,timeout,4,-57.40399999999863,-115.54799999999726
HTF_30m_MOMx2_LONG_S75_T150,LONG,2024-01-03 18:00:00+00:00,2024-01-03 20:00:00+00:00,16427.225,16384.855,16352.224999999999,16577.225,timeout,4,-42.36999999999898,-85.47999999999796
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-03 19:00:00+00:00,2024-01-03 21:00:00+00:00,16409.62,16367.06,16484.62,16259.619999999999,timeout,4,42.55999999999949,84.37999999999899
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-03 20:30:00+00:00,2024-01-04 00:00:00+00:00,16384.361,16387.575,16459.361,16234.361,timeout,4,-3.213999999999942,-7.167999999999884
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-03 21:00:00+00:00,2024-01-04 00:30:00+00:00,16369.685,16394.825,16444.684999999998,16219.685,timeout,4,-25.140000000001237,-51.020000000002476
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-03 23:00:00+00:00,2024-01-04 01:00:00+00:00,16383.89,16389.82,16458.89,16233.89,timeout,4,-5.930000000000291,-12.600000000000582
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-03 23:30:00+00:00,2024-01-04 01:30:00+00:00,16383.490000000002,16390.805,16458.49,16233.490000000002,timeout,4,-7.31499999999869,-15.36999999999738
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-04 00:00:00+00:00,2024-01-04 02:00:00+00:00,16383.27,16388.32,16458.27,16233.27,timeout,4,-5.049999999999272,-10.839999999998545
HTF_30m_MOMx2_LONG_S75_T150,LONG,2024-01-04 01:00:00+00:00,2024-01-04 03:00:00+00:00,16395.905,16385.44,16320.904999999999,16545.905,timeout,4,-10.465000000000146,-21.67000000000029
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-04 03:00:00+00:00,2024-01-04 05:00:00+00:00,16385.741,16380.06,16460.741,16235.741000000002,timeout,4,5.681000000002314,10.622000000004627
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-04 03:30:00+00:00,2024-01-04 05:30:00+00:00,16384.87,16378.69,16459.87,16234.869999999999,timeout,4,6.179999999998472,11.619999999996944
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-04 04:00:00+00:00,2024-01-04 06:00:00+00:00,16382.795,16388.53,16457.795,16232.795,timeout,4,-5.734999999998763,-12.209999999997526
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-04 05:30:00+00:00,2024-01-04 07:30:00+00:00,16379.09,16405.645,16454.09,16229.09,timeout,4,-26.55500000000029,-53.850000000000584
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-04 06:00:00+00:00,2024-01-04 08:00:00+00:00,16377.775,16404.56,16452.775,16227.775,timeout,4,-26.785000000001673,-54.31000000000335
HTF_30m_MOMx2_LONG_S75_T150,LONG,2024-01-04 07:00:00+00:00,2024-01-04 09:00:00+00:00,16405.435,16409.845,16330.435000000001,16555.435,timeout,4,4.4099999999998545,8.079999999999709
HTF_30m_MOMx2_LONG_S75_T150,LONG,2024-01-04 07:30:00+00:00,2024-01-04 09:30:00+00:00,16417.625,16411.545,16342.625,16567.625,timeout,4,-6.080000000001746,-12.900000000003493
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-04 08:30:00+00:00,2024-01-04 10:30:00+00:00,16402.7,16399.035,16477.7,16252.7,timeout,4,3.665000000000873,6.590000000001746
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-04 09:00:00+00:00,2024-01-04 11:00:00+00:00,16383.361,16404.355,16458.361,16233.361,timeout,4,-20.993999999998778,-42.72799999999756
HTF_30m_MOMx2_LONG_S75_T150,LONG,2024-01-04 10:00:00+00:00,2024-01-04 12:00:00+00:00,16412.915,16362.175,16337.915,16562.915,timeout,4,-50.7400000000016,-102.2200000000032
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-04 11:00:00+00:00,2024-01-04 13:00:00+00:00,16397.74,16339.1,16472.74,16247.740000000002,timeout,4,58.64000000000124,116.54000000000248
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2024-01-04 12:30:00+00:00,2024-01-04 14:30:00+00:00,16361.3,16298.355,16436.3,16211.3,timeout,4,62.94499999999971,125.14999999999942
